#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Csuecicum_BBB11175	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11174	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB11167	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11162	plastid	plastid	plastid	plastid	plastid
Csuecicum_BBB11166	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11169	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11172	dual	plastid	mitochondrial	plastid	plastid
Csuecicum_BBB11164	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB11173	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11171	dual	plastid	mitochondrial	plastid	non-organellar
Csuecicum_BBB11170	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20361	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB20362	plastid	plastid	plastid	plastid	plastid
Csuecicum_BBB20360	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20332	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Csuecicum_BBB20333	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20334	dual	mitochondrial	mitochondrial	non-organellar	plastid
Csuecicum_BBB20218	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20217	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Csuecicum_BBB20085	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20086	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20083	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB20082	dual	mitochondrial	mitochondrial	plastid	non-organellar
Csuecicum_BBB20084	plastid	plastid	non-organellar	plastid	non-organellar
Csuecicum_BBB20369	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20324	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20323	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB10417	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20096	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20098	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20097	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20367	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20368	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20370	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB20371	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20277	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB20278	dual	dual	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB20248	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20379	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11184	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11183	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11186	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11185	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Csuecicum_BBB11182	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11187	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11181	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20400	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB20399	dual	dual	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB20071	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20072	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20377	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB20378	dual	dual	mitochondrial	plastid	non-organellar
Csuecicum_BBB20009	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11286	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11284	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
Csuecicum_BBB11294	dual	plastid	plastid	plastid	dual
Csuecicum_BBB11292	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Csuecicum_BBB11281	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11283	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11302	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11301	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11296	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11300	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11297	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11299	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11295	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB11288	plastid	non-organellar	non-organellar	plastid	non-organellar
Csuecicum_BBB11287	dual	plastid	mitochondrial	plastid	plastid
Csuecicum_BBB11304	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11290	dual	dual	plastid	mitochondrial	mitochondrial
Csuecicum_BBB11289	plastid	plastid	plastid	plastid	non-organellar
Csuecicum_BBB11285	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11291	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB11282	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11303	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11293	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11298	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20385	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20386	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20394	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20382	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20389	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20387	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20388	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20390	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB20391	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
Csuecicum_BBB20392	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB11323	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11322	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11319	dual	dual	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11324	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11325	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11320	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Csuecicum_BBB11321	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB11318	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB20184	plastid	plastid	non-organellar	non-organellar	N/A
Csuecicum_BBB20146	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20145	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20147	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20148	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20144	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20073	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20402	plastid	non-organellar	plastid	plastid	plastid
Csuecicum_BBB20401	plastid	plastid	plastid	plastid	plastid
Csuecicum_BBB20403	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Csuecicum_BBB10791	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB10797	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB10790	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB10789	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB10795	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB10796	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB10788	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB10793	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB10792	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB10794	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20272	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20271	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB20404	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20405	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20406	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20407	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20396	dual	dual	mitochondrial	dual	mitochondrial
Csuecicum_BBB20397	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20286	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB20240	dual	dual	mitochondrial	mitochondrial	non-organellar
Csuecicum_BBB11340	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11342	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11343	plastid	plastid	plastid	non-organellar	non-organellar
Csuecicum_BBB11346	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11339	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11341	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Csuecicum_BBB11344	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11345	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20422	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20410	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB20393	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20414	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20415	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Csuecicum_BBB20413	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Csuecicum_BBB20411	plastid	plastid	plastid	plastid	plastid
Csuecicum_BBB20412	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Csuecicum_BBB19688	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11409	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB11400	dual	dual	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB11398	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11404	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB11405	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11406	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11401	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11399	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Csuecicum_BBB11396	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB11402	dual	dual	plastid	plastid	plastid
Csuecicum_BBB11403	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11408	dual	dual	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB11407	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11397	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03640	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03642	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03641	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03639	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03643	plastid	plastid	plastid	plastid	plastid
Csuecicum_BBB03659	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03648	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB03656	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03652	dual	dual	plastid	non-organellar	non-organellar
Csuecicum_BBB03657	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03660	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03655	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03644	dual	dual	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03647	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03645	dual	dual	mitochondrial	mitochondrial	mitochondrial
Csuecicum_BBB03646	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03653	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03654	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03650	dual	dual	mitochondrial	dual	mitochondrial
Csuecicum_BBB03649	dual	dual	plastid	dual	mitochondrial
Csuecicum_BBB03651	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Csuecicum_BBB03658	plastid	plastid	plastid	plastid	non-organellar
Csuecicum_BBB03666	plastid	plastid	plastid	plastid	plastid
Csuecicum_BBB03663	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03670	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Csuecicum_BBB03669	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03662	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03671	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03667	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03661	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB03665	dual	dual	mitochondrial	mitochondrial	non-organellar
Csuecicum_BBB03668	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03664	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03681	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03673	plastid	plastid	plastid	non-organellar	N/A
Csuecicum_BBB03675	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03678	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03680	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB03677	dual	dual	mitochondrial	dual	non-organellar
Csuecicum_BBB03672	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03679	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03674	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB03676	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03688	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB03685	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03690	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03687	plastid	plastid	plastid	plastid	plastid
Csuecicum_BBB03684	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03682	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03683	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB03689	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03686	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03695	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Csuecicum_BBB03702	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03691	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03698	dual	dual	mitochondrial	mitochondrial	mitochondrial
Csuecicum_BBB03701	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03697	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03694	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03700	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB03692	dual	dual	non-organellar	non-organellar	plastid
Csuecicum_BBB03699	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Csuecicum_BBB03693	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Csuecicum_BBB03696	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20418	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20423	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20425	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB20426	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20232	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB20233	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20420	dual	dual	mitochondrial	mitochondrial	non-organellar
Csuecicum_BBB20421	plastid	plastid	plastid	plastid	plastid
Csuecicum_BBB20358	dual	dual	plastid	plastid	plastid
Csuecicum_BBB20437	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20028	plastid	plastid	plastid	non-organellar	non-organellar
Csuecicum_BBB20029	plastid	non-organellar	plastid	plastid	non-organellar
Csuecicum_BBB11348	dual	plastid	mitochondrial	plastid	plastid
Csuecicum_BBB11349	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11350	plastid	plastid	plastid	non-organellar	non-organellar
Csuecicum_BBB11347	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11352	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11351	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20429	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB20430	plastid	non-organellar	plastid	non-organellar	plastid
Csuecicum_BBB20125	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20417	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20066	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB20068	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20067	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20201	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20203	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20202	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB20381	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20443	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20441	dual	dual	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB20444	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Csuecicum_BBB20442	plastid	non-organellar	plastid	non-organellar	plastid
Csuecicum_BBB20225	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11315	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11312	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11309	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11308	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11314	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11313	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11317	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB11311	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
Csuecicum_BBB11310	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Csuecicum_BBB11316	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20436	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20435	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB20122	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20121	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB20450	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20409	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
Csuecicum_BBB20408	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20479	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20451	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20452	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20453	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20398	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20431	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11273	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11270	dual	dual	plastid	dual	non-organellar
Csuecicum_BBB11276	dual	dual	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11279	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11271	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11272	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11278	dual	dual	plastid	dual	non-organellar
Csuecicum_BBB11277	plastid	plastid	plastid	plastid	plastid
Csuecicum_BBB11280	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11275	dual	mitochondrial	plastid	non-organellar	non-organellar
Csuecicum_BBB11274	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20434	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20427	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20428	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20046	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB20045	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20372	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB20373	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB20374	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20375	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11190	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11192	plastid	plastid	plastid	plastid	non-organellar
Csuecicum_BBB11189	plastid	plastid	non-organellar	plastid	non-organellar
Csuecicum_BBB11196	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11188	dual	plastid	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB11194	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Csuecicum_BBB11191	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB11200	plastid	plastid	plastid	non-organellar	non-organellar
Csuecicum_BBB11199	plastid	plastid	plastid	plastid	non-organellar
Csuecicum_BBB11203	dual	dual	mitochondrial	plastid	N/A
Csuecicum_BBB11193	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11202	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11204	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB11198	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB11201	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11195	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Csuecicum_BBB11197	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB11205	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20445	dual	dual	plastid	plastid	dual
Csuecicum_BBB20470	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20456	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20172	dual	dual	mitochondrial	mitochondrial	plastid
Csuecicum_BBB20171	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Csuecicum_BBB20449	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20462	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20463	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20461	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20249	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB20319	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB20297	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11051	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11050	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11048	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11055	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11061	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11056	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB11053	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
