#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Spo15543	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15544	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15545	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Spo15546	dual	plastid	mitochondrial	non-organellar	mitochondrial
Spo15547	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo15548	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15549	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Spo15550	plastid	plastid	plastid	non-organellar	non-organellar
Spo15551	dual	dual	mitochondrial	plastid	non-organellar
Spo15552	dual	dual	plastid	dual	plastid
Spo15553	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15554	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo15555	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15556	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15557	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15558	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15559	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15560	plastid	plastid	plastid	non-organellar	non-organellar
Spo15561	plastid	plastid	plastid	non-organellar	non-organellar
Spo15562	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15563	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15564	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15565	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15566	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15568	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15569	dual	mitochondrial	plastid	mitochondrial	non-organellar
Spo15570	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15571	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15574	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15576	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15577	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Spo15578	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15579	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15581	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15582	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15583	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15584	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15585	dual	dual	mitochondrial	dual	mitochondrial
Spo15586	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15587	dual	dual	non-organellar	mitochondrial	non-organellar
Spo15588	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15589	plastid	non-organellar	non-organellar	plastid	non-organellar
Spo15590	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15591	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15594	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo15596	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15597	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15598	dual	dual	mitochondrial	plastid	non-organellar
Spo15599	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15600	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15601	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15602	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15603	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15604	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15605	dual	dual	mitochondrial	plastid	non-organellar
Spo15606	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15607	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15608	plastid	plastid	non-organellar	plastid	non-organellar
Spo15609	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15610	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15611	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15612	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo15613	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15614	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15615	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15616	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15617	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15618	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo15619	dual	dual	plastid	plastid	plastid
Spo15620	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15621	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Spo15622	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15623	dual	mitochondrial	plastid	dual	mitochondrial
Spo15624	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15625	plastid	non-organellar	non-organellar	plastid	non-organellar
Spo15626	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15627	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15628	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15629	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15630	dual	dual	non-organellar	dual	non-organellar
Spo15631	dual	plastid	mitochondrial	plastid	non-organellar
Spo15632	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15633	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15634	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15635	dual	dual	non-organellar	non-organellar	non-organellar
Spo15636	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15637	plastid	non-organellar	plastid	plastid	non-organellar
Spo15638	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15639	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15640	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15641	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15642	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15643	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo15644	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15646	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15647	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Spo15648	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15649	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo15650	dual	dual	mitochondrial	non-organellar	non-organellar
Spo15651	mitochondrial	mitochondrial	non-organellar	mitochondrial	mitochondrial
Spo15652	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15653	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15654	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15655	dual	dual	plastid	non-organellar	non-organellar
Spo15656	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15657	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15658	dual	dual	mitochondrial	plastid	plastid
Spo15659	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15660	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15661	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15662	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15663	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15664	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15665	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15666	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Spo15667	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15668	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15669	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15670	dual	dual	plastid	dual	dual
Spo15671	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Spo15672	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15673	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15674	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15675	dual	non-organellar	non-organellar	dual	non-organellar
Spo15676	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15677	plastid	non-organellar	non-organellar	non-organellar	plastid
Spo15678	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15679	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo15680	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15681	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15682	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15683	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15684	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15685	dual	plastid	mitochondrial	non-organellar	non-organellar
Spo15686	plastid	non-organellar	non-organellar	plastid	non-organellar
Spo15687	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15688	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo15689	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15690	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15691	plastid	plastid	plastid	plastid	plastid
Spo15692	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15693	dual	dual	plastid	plastid	plastid
Spo15694	dual	dual	mitochondrial	plastid	non-organellar
Spo15695	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15696	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15697	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15698	plastid	plastid	plastid	plastid	plastid
Spo15699	dual	dual	plastid	plastid	dual
Spo15700	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15701	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo15702	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15703	plastid	plastid	plastid	non-organellar	non-organellar
Spo15704	plastid	plastid	plastid	plastid	plastid
Spo15705	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15706	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15707	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15708	dual	dual	plastid	plastid	plastid
Spo15709	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15710	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15711	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15712	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15713	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo15714	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Spo15715	dual	dual	plastid	non-organellar	non-organellar
Spo15716	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15717	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15718	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15719	dual	plastid	mitochondrial	plastid	non-organellar
Spo15720	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Spo15721	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15722	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15723	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15724	dual	non-organellar	mitochondrial	plastid	non-organellar
Spo15725	plastid	non-organellar	non-organellar	plastid	non-organellar
Spo15726	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Spo15727	dual	dual	mitochondrial	dual	mitochondrial
Spo15728	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15729	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo15730	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15731	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15732	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15733	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15734	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15735	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15737	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15738	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15739	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15740	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15741	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15742	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15743	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15744	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15745	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15746	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15747	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15748	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15749	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15750	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15751	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo15752	mitochondrial	non-organellar	mitochondrial	non-organellar	mitochondrial
Spo15753	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15754	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo15755	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15756	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15757	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15758	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15759	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15760	plastid	non-organellar	plastid	plastid	non-organellar
Spo15761	dual	plastid	mitochondrial	non-organellar	non-organellar
Spo15762	dual	dual	non-organellar	non-organellar	non-organellar
Spo15763	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15766	plastid	plastid	plastid	plastid	non-organellar
Spo15767	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15768	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15769	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15770	dual	plastid	mitochondrial	plastid	non-organellar
Spo15773	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
Spo15774	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15775	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15776	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo15777	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15778	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Spo15779	dual	non-organellar	mitochondrial	plastid	non-organellar
Spo15780	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15781	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15782	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15783	dual	dual	mitochondrial	non-organellar	non-organellar
Spo15784	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15785	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo15786	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15787	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15788	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15789	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15790	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15791	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15792	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15793	plastid	plastid	plastid	plastid	plastid
Spo15794	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15796	dual	dual	non-organellar	mitochondrial	mitochondrial
Spo15797	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15798	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Spo15799	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15800	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15801	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15802	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15803	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15804	dual	plastid	mitochondrial	non-organellar	non-organellar
Spo15805	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15806	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15807	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo15808	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15809	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15810	dual	dual	mitochondrial	plastid	plastid
Spo15811	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo15812	dual	dual	plastid	plastid	plastid
Spo15813	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15814	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15815	dual	plastid	mitochondrial	plastid	non-organellar
Spo15816	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15817	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15818	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15819	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15820	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15821	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15822	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Spo15823	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15824	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15825	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15826	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15827	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15828	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15829	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15830	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15831	dual	dual	plastid	dual	mitochondrial
Spo15833	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15834	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15835	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15836	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Spo15837	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15838	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15839	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15840	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15841	dual	plastid	mitochondrial	plastid	plastid
Spo15842	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15843	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15844	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15845	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15846	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15847	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15848	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15849	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15850	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15851	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15852	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15853	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15854	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15855	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15856	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15857	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15858	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15859	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15860	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15861	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15862	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15863	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15864	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15865	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo15866	plastid	non-organellar	plastid	plastid	non-organellar
Spo15867	mitochondrial	non-organellar	mitochondrial	non-organellar	mitochondrial
Spo15869	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Spo15870	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15871	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15872	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Spo15873	dual	dual	mitochondrial	non-organellar	non-organellar
Spo15874	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15875	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15876	plastid	non-organellar	plastid	non-organellar	plastid
Spo15877	plastid	plastid	plastid	plastid	non-organellar
Spo15878	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15879	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15880	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15881	plastid	non-organellar	non-organellar	plastid	non-organellar
Spo15882	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Spo15883	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15884	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15885	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Spo15886	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15888	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15889	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15890	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo15891	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15892	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15893	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo15895	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15896	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15897	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15898	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15899	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15900	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Spo15901	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15902	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Spo15903	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15904	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15905	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15907	dual	dual	plastid	plastid	plastid
Spo15908	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15909	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo15911	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15912	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo15913	plastid	non-organellar	non-organellar	plastid	non-organellar
Spo15914	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15916	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15917	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15918	dual	plastid	mitochondrial	non-organellar	non-organellar
Spo15919	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15920	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15921	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15922	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15923	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15924	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo15925	dual	dual	plastid	dual	plastid
Spo15926	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15927	plastid	plastid	plastid	plastid	non-organellar
Spo15928	dual	dual	mitochondrial	non-organellar	N/A
Spo15929	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15930	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Spo15931	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15932	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15933	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15934	dual	plastid	mitochondrial	non-organellar	non-organellar
Spo15935	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15936	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15937	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15938	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15939	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15940	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15941	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo15942	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15943	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15944	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15945	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15946	plastid	plastid	plastid	plastid	plastid
Spo15947	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo15948	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15949	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15950	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15951	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15952	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15953	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15954	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15955	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15956	dual	dual	plastid	non-organellar	non-organellar
Spo15957	dual	mitochondrial	plastid	non-organellar	non-organellar
Spo15958	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15959	dual	dual	mitochondrial	mitochondrial	mitochondrial
Spo15960	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15961	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15962	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15963	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo15964	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
