#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Cquinoa_AUR62007849	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cquinoa_AUR62007848	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007844	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007852	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007850	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007851	dual	plastid	mitochondrial	dual	dual
Cquinoa_AUR62007853	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007861	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62007856	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007854	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62007858	plastid	non-organellar	plastid	plastid	non-organellar
Cquinoa_AUR62007859	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62007857	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007862	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007860	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cquinoa_AUR62007855	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007866	dual	dual	plastid	plastid	dual
Cquinoa_AUR62007867	plastid	plastid	plastid	plastid	plastid
Cquinoa_AUR62007863	dual	plastid	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62007864	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62007865	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007870	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007872	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007871	dual	non-organellar	non-organellar	dual	non-organellar
Cquinoa_AUR62007869	plastid	plastid	plastid	plastid	non-organellar
Cquinoa_AUR62007868	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007876	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62007874	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007875	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007873	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62007879	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62007878	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62007882	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62007880	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62007881	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007877	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62007884	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007883	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cquinoa_AUR62007887	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007885	plastid	plastid	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007886	dual	dual	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62007890	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007889	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007891	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007888	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007896	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007897	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007900	dual	mitochondrial	plastid	non-organellar	plastid
Cquinoa_AUR62007894	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007893	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007892	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007895	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007898	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007901	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007899	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007904	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62007903	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62007902	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007905	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007909	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007910	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007911	plastid	plastid	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007906	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007908	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007907	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007914	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007917	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007919	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007913	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007915	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007918	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007912	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007926	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62007924	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007922	dual	plastid	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62007927	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007928	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007920	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007923	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007921	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62007925	dual	plastid	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62007930	dual	dual	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62007933	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007929	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Cquinoa_AUR62007931	plastid	non-organellar	plastid	non-organellar	plastid
Cquinoa_AUR62007932	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007936	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007941	dual	plastid	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62007940	dual	dual	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62007937	plastid	plastid	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007934	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007939	plastid	plastid	plastid	plastid	non-organellar
Cquinoa_AUR62007935	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cquinoa_AUR62007938	plastid	plastid	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007945	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007948	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007946	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007947	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62007949	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007944	plastid	non-organellar	non-organellar	plastid	non-organellar
Cquinoa_AUR62007943	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007942	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62007957	dual	mitochondrial	plastid	plastid	non-organellar
Cquinoa_AUR62007955	plastid	plastid	plastid	plastid	non-organellar
Cquinoa_AUR62007954	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62007956	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007953	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007958	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007959	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007950	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007951	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007952	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007964	plastid	non-organellar	plastid	plastid	non-organellar
Cquinoa_AUR62007965	dual	dual	mitochondrial	mitochondrial	non-organellar
Cquinoa_AUR62007960	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007962	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007961	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007963	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007967	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cquinoa_AUR62007969	plastid	plastid	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007971	plastid	plastid	plastid	plastid	N/A
Cquinoa_AUR62007973	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007972	plastid	non-organellar	plastid	plastid	non-organellar
Cquinoa_AUR62007966	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007974	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007970	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007968	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007976	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cquinoa_AUR62007975	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62007977	dual	dual	plastid	plastid	non-organellar
Cquinoa_AUR62007978	plastid	plastid	plastid	plastid	plastid
Cquinoa_AUR62007980	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62007979	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007981	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007982	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007984	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007983	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007987	dual	mitochondrial	plastid	non-organellar	non-organellar
Cquinoa_AUR62007986	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007991	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007990	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62007988	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007989	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007985	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007996	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007992	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007995	dual	dual	mitochondrial	mitochondrial	non-organellar
Cquinoa_AUR62008000	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007994	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62007998	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cquinoa_AUR62007993	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62007997	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62007999	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008005	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62008001	dual	dual	mitochondrial	plastid	mitochondrial
Cquinoa_AUR62008003	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
Cquinoa_AUR62008006	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008007	plastid	non-organellar	non-organellar	plastid	non-organellar
Cquinoa_AUR62008004	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008002	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008010	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62008009	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008012	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008015	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008013	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008014	dual	plastid	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62008008	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Cquinoa_AUR62008018	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008017	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008016	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008011	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62008020	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cquinoa_AUR62008019	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62008021	plastid	plastid	plastid	non-organellar	non-organellar
Cquinoa_AUR62008029	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008025	dual	dual	mitochondrial	plastid	dual
Cquinoa_AUR62008022	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008028	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008023	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008027	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62008026	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008030	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cquinoa_AUR62008024	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62008031	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008037	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cquinoa_AUR62008038	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008035	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cquinoa_AUR62008040	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008032	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cquinoa_AUR62008033	plastid	plastid	plastid	non-organellar	non-organellar
Cquinoa_AUR62008041	plastid	non-organellar	plastid	plastid	non-organellar
Cquinoa_AUR62008039	plastid	plastid	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008036	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62008034	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033820	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033821	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033822	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033825	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033824	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033823	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62033827	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033826	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033828	dual	dual	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62033829	dual	dual	plastid	dual	plastid
Cquinoa_AUR62033831	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033830	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033833	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033832	dual	dual	plastid	plastid	non-organellar
Cquinoa_AUR62033835	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62033834	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62033836	plastid	non-organellar	non-organellar	plastid	non-organellar
Cquinoa_AUR62033837	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62033838	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033840	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033839	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033841	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033842	plastid	plastid	non-organellar	plastid	non-organellar
Cquinoa_AUR62033843	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033844	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033846	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033847	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cquinoa_AUR62033849	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033848	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033850	dual	dual	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033851	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Cquinoa_AUR62033853	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033852	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033855	dual	dual	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62033854	dual	mitochondrial	mitochondrial	plastid	non-organellar
Cquinoa_AUR62033856	dual	plastid	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62033857	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62033859	dual	dual	non-organellar	mitochondrial	non-organellar
Cquinoa_AUR62033858	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033860	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033861	plastid	plastid	plastid	plastid	plastid
Cquinoa_AUR62033864	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033862	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033863	dual	dual	non-organellar	mitochondrial	non-organellar
Cquinoa_AUR62033865	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033868	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033869	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033866	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033867	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033870	dual	dual	plastid	plastid	plastid
Cquinoa_AUR62033871	dual	dual	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62033872	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033873	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
Cquinoa_AUR62033877	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62033875	plastid	plastid	plastid	non-organellar	non-organellar
Cquinoa_AUR62033876	dual	dual	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033874	plastid	plastid	plastid	plastid	plastid
Cquinoa_AUR62033879	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033878	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033880	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033881	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033883	dual	dual	mitochondrial	plastid	dual
Cquinoa_AUR62033882	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033884	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033885	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62033887	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033888	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62033889	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033890	dual	dual	plastid	plastid	dual
Cquinoa_AUR62033892	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033891	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033893	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cquinoa_AUR62033894	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033896	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62033895	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62033900	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033899	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62033898	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033901	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033904	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033902	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033907	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033906	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033903	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033905	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033909	dual	dual	plastid	plastid	non-organellar
Cquinoa_AUR62033908	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033914	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033911	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033921	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033913	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033916	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033915	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033912	dual	mitochondrial	plastid	non-organellar	N/A
Cquinoa_AUR62033918	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033917	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033910	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62033919	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62044692	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62041920	dual	dual	plastid	plastid	non-organellar
Cquinoa_AUR62041921	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62041922	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62041923	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62041926	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62041927	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62041928	dual	plastid	plastid	plastid	dual
Cquinoa_AUR62041929	dual	dual	plastid	dual	plastid
Cquinoa_AUR62041930	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62041931	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62041932	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62041933	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62041934	dual	dual	mitochondrial	plastid	dual
Cquinoa_AUR62041935	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62041936	dual	dual	non-organellar	mitochondrial	non-organellar
Cquinoa_AUR62041938	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62041939	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62044146	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62043083	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62043084	dual	mitochondrial	plastid	non-organellar	N/A
Cquinoa_AUR62043085	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62043086	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62043087	dual	plastid	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62043088	plastid	plastid	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62043089	plastid	non-organellar	plastid	non-organellar	non-organellar
Cquinoa_AUR62043090	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62043091	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62043092	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62043093	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cquinoa_AUR62043094	dual	dual	mitochondrial	dual	mitochondrial
Cquinoa_AUR62043095	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62043096	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62043097	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cquinoa_AUR62043098	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cquinoa_AUR62043099	non-organellar	non-organellar	non-organellar	non-organellar	N/A
