Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Cquinoa_AUR62044774																																																							
Cquinoa_AUR62044737																																																							
Cquinoa_AUR62044726																																																							
Cquinoa_AUR62037054																																																							
Cquinoa_AUR62037055																																																							
Cquinoa_AUR62037057																																																							
Cquinoa_AUR62037059																																																							
Cquinoa_AUR62037058																																																							
Cquinoa_AUR62037061																																																							
Cquinoa_AUR62037060																																																							
Cquinoa_AUR62037063																																																							
Cquinoa_AUR62037064																																																							
Cquinoa_AUR62037066																																																							
Cquinoa_AUR62037065																																																							
Cquinoa_AUR62037067																																																							
Cquinoa_AUR62037069																																																							
Cquinoa_AUR62037070																																																							
Cquinoa_AUR62037068																																																							
Cquinoa_AUR62037071																																																							
Cquinoa_AUR62037073																																																							
Cquinoa_AUR62037074																																																							
Cquinoa_AUR62037075																																																							
Cquinoa_AUR62037076																																																							
Cquinoa_AUR62037078																																																							
Cquinoa_AUR62037077																																																							
Cquinoa_AUR62037081																																																							
Cquinoa_AUR62037080																																																							
Cquinoa_AUR62037082																																																							
Cquinoa_AUR62037083																																																							
Cquinoa_AUR62037085																																																							
Cquinoa_AUR62037084																																																							
Cquinoa_AUR62037086																																																							
Cquinoa_AUR62037087																																																							
Cquinoa_AUR62037088																																																							
Cquinoa_AUR62037092																																																							
Cquinoa_AUR62037093																																																							
Cquinoa_AUR62037094																																																							
Cquinoa_AUR62037095																																																							
Cquinoa_AUR62037096																																																							
Cquinoa_AUR62037097																																																							
Cquinoa_AUR62037098																																																							
Cquinoa_AUR62037099																																																							
Cquinoa_AUR62037100																																																							
Cquinoa_AUR62037102																																																							
Cquinoa_AUR62037104																																																							
Cquinoa_AUR62037103																																																							
Cquinoa_AUR62037105																																																							
Cquinoa_AUR62037106																																																							
Cquinoa_AUR62037107																																																							
Cquinoa_AUR62037108																																																							
Cquinoa_AUR62037109																																																							
Cquinoa_AUR62037111																																																							
Cquinoa_AUR62037112																																																							
Cquinoa_AUR62037113																																																							
Cquinoa_AUR62037114																																																							
Cquinoa_AUR62044767																																																							
Cquinoa_AUR62036017																																																							
Cquinoa_AUR62036018																																																							
Cquinoa_AUR62036019																																																							
Cquinoa_AUR62036021																																																							
Cquinoa_AUR62036020																																																							
Cquinoa_AUR62036026																																																							
Cquinoa_AUR62036025																																																							
Cquinoa_AUR62036024																																																							
Cquinoa_AUR62036028																																																							
Cquinoa_AUR62036027																																																							
Cquinoa_AUR62036029																																																							
Cquinoa_AUR62036030																																																							
Cquinoa_AUR62036034																																																							
Cquinoa_AUR62036031																																																							
Cquinoa_AUR62036033																																																							
Cquinoa_AUR62036032																																																							
Cquinoa_AUR62036035																																																							
Cquinoa_AUR62036037																																																							
Cquinoa_AUR62036036																																																							
Cquinoa_AUR62036038																																																							
Cquinoa_AUR62036039																																																							
Cquinoa_AUR62036041																																																							
Cquinoa_AUR62036042																																																							
Cquinoa_AUR62036040																																																							
Cquinoa_AUR62036044																																																							
Cquinoa_AUR62036045																																																							
Cquinoa_AUR62036046																																																							
Cquinoa_AUR62036052																																																							
Cquinoa_AUR62036047																																																							
Cquinoa_AUR62036049																																																							
Cquinoa_AUR62036050																																																							
Cquinoa_AUR62036051																																																							
Cquinoa_AUR62036053																																																							
Cquinoa_AUR62036055																																																							
Cquinoa_AUR62036054																																																							
Cquinoa_AUR62036056																																																							
Cquinoa_AUR62036057																																																							
Cquinoa_AUR62036058																																																							
Cquinoa_AUR62036059																																																							
Cquinoa_AUR62036061																																																							
Cquinoa_AUR62036060																																																							
Cquinoa_AUR62036063																																																							
Cquinoa_AUR62036062																																																							
Cquinoa_AUR62036066																																																							
Cquinoa_AUR62036064																																																							
Cquinoa_AUR62036065																																																							
Cquinoa_AUR62036067																																																							
Cquinoa_AUR62036072																																																							
Cquinoa_AUR62036068																																																							
Cquinoa_AUR62036073																																																							
Cquinoa_AUR62036069																																																							
Cquinoa_AUR62036071																																																							
Cquinoa_AUR62036070																																																							
Cquinoa_AUR62036074																																																							
Cquinoa_AUR62036075																																																							
Cquinoa_AUR62036076																																																							
Cquinoa_AUR62036077																																																							
Cquinoa_AUR62036078																																																							
Cquinoa_AUR62036079																																																							
Cquinoa_AUR62036080																																																							
Cquinoa_AUR62036081																																																							
Cquinoa_AUR62036082																																																							
Cquinoa_AUR62036083																																																							
Cquinoa_AUR62036089																																																							
Cquinoa_AUR62036088																																																							
Cquinoa_AUR62036087																																																							
Cquinoa_AUR62036084																																																							
Cquinoa_AUR62036085																																																							
Cquinoa_AUR62044643																																																							
Cquinoa_AUR62008053																																																							
Cquinoa_AUR62008048																																																							
Cquinoa_AUR62008045																																																							
Cquinoa_AUR62008047																																																							
Cquinoa_AUR62008044																																																							
Cquinoa_AUR62008050																																																							
Cquinoa_AUR62008049																																																							
Cquinoa_AUR62008051																																																							
Cquinoa_AUR62008042																																																							
Cquinoa_AUR62008064																																																							
Cquinoa_AUR62008059																																																							
Cquinoa_AUR62008056																																																							
Cquinoa_AUR62008060																																																							
Cquinoa_AUR62008055																																																							
Cquinoa_AUR62008057																																																							
Cquinoa_AUR62008061																																																							
Cquinoa_AUR62008062																																																							
Cquinoa_AUR62008054																																																							
Cquinoa_AUR62008063																																																							
Cquinoa_AUR62008073																																																							
Cquinoa_AUR62008076																																																							
Cquinoa_AUR62008068																																																							
Cquinoa_AUR62008065																																																							
Cquinoa_AUR62008074																																																							
Cquinoa_AUR62008066																																																							
Cquinoa_AUR62008072																																																							
Cquinoa_AUR62008075																																																							
Cquinoa_AUR62008069																																																							
Cquinoa_AUR62008071																																																							
Cquinoa_AUR62008079																																																							
Cquinoa_AUR62008084																																																							
Cquinoa_AUR62008078																																																							
Cquinoa_AUR62008086																																																							
Cquinoa_AUR62008088																																																							
Cquinoa_AUR62008081																																																							
Cquinoa_AUR62008085																																																							
Cquinoa_AUR62008082																																																							
Cquinoa_AUR62008087																																																							
Cquinoa_AUR62008083																																																							
Cquinoa_AUR62008103																																																							
Cquinoa_AUR62008092																																																							
Cquinoa_AUR62008090																																																							
Cquinoa_AUR62008100																																																							
Cquinoa_AUR62008102																																																							
Cquinoa_AUR62008091																																																							
Cquinoa_AUR62008099																																																							
Cquinoa_AUR62008096																																																							
Cquinoa_AUR62008098																																																							
Cquinoa_AUR62008101																																																							
Cquinoa_AUR62008093																																																							
Cquinoa_AUR62008095																																																							
Cquinoa_AUR62008097																																																							
Cquinoa_AUR62008094																																																							
Cquinoa_AUR62008089																																																							
Cquinoa_AUR62008104																																																							
Cquinoa_AUR62008105																																																							
Cquinoa_AUR62008106																																																							
Cquinoa_AUR62008107																																																							
Cquinoa_AUR62008108																																																							
Cquinoa_AUR62008109																																																							
Cquinoa_AUR62008110																																																							
Cquinoa_AUR62008112																																																							
Cquinoa_AUR62008111																																																							
Cquinoa_AUR62008117																																																							
Cquinoa_AUR62008119																																																							
Cquinoa_AUR62008114																																																							
Cquinoa_AUR62008116																																																							
Cquinoa_AUR62008115																																																							
Cquinoa_AUR62008113																																																							
Cquinoa_AUR62008120																																																							
Cquinoa_AUR62008118																																																							
Cquinoa_AUR62008122																																																							
Cquinoa_AUR62008127																																																							
Cquinoa_AUR62008129																																																							
Cquinoa_AUR62008130																																																							
Cquinoa_AUR62008123																																																							
Cquinoa_AUR62008125																																																							
Cquinoa_AUR62008126																																																							
Cquinoa_AUR62008124																																																							
Cquinoa_AUR62008128																																																							
Cquinoa_AUR62008138																																																							
Cquinoa_AUR62008135																																																							
Cquinoa_AUR62008137																																																							
Cquinoa_AUR62008136																																																							
Cquinoa_AUR62008131																																																							
Cquinoa_AUR62008132																																																							
Cquinoa_AUR62008133																																																							
Cquinoa_AUR62008139																																																							
Cquinoa_AUR62008134																																																							
Cquinoa_AUR62008140																																																							
Cquinoa_AUR62008143																																																							
Cquinoa_AUR62008146																																																							
Cquinoa_AUR62008155																																																							
Cquinoa_AUR62008154																																																							
Cquinoa_AUR62008151																																																							
Cquinoa_AUR62008148																																																							
Cquinoa_AUR62008147																																																							
Cquinoa_AUR62008145																																																							
Cquinoa_AUR62008144																																																							
Cquinoa_AUR62008150																																																							
Cquinoa_AUR62008149																																																							
Cquinoa_AUR62008152																																																							
Cquinoa_AUR62008142																																																							
Cquinoa_AUR62008156																																																							
Cquinoa_AUR62008158																																																							
Cquinoa_AUR62008163																																																							
Cquinoa_AUR62008160																																																							
Cquinoa_AUR62008165																																																							
Cquinoa_AUR62008162																																																							
Cquinoa_AUR62008164																																																							
Cquinoa_AUR62008157																																																							
Cquinoa_AUR62008167																																																							
Cquinoa_AUR62008172																																																							
Cquinoa_AUR62008168																																																							
Cquinoa_AUR62008166																																																							
Cquinoa_AUR62008170																																																							
Cquinoa_AUR62008169																																																							
Cquinoa_AUR62008171																																																							
Cquinoa_AUR62008173																																																							
Cquinoa_AUR62008179																																																							
Cquinoa_AUR62008174																																																							
Cquinoa_AUR62008176																																																							
Cquinoa_AUR62008177																																																							
Cquinoa_AUR62008175																																																							
Cquinoa_AUR62008178																																																							
Cquinoa_AUR62008183																																																							
Cquinoa_AUR62008181																																																							
Cquinoa_AUR62008184																																																							
Cquinoa_AUR62008182																																																							
Cquinoa_AUR62008194																																																							
Cquinoa_AUR62008190																																																							
Cquinoa_AUR62008191																																																							
Cquinoa_AUR62008189																																																							
Cquinoa_AUR62008195																																																							
Cquinoa_AUR62008193																																																							
Cquinoa_AUR62008188																																																							
Cquinoa_AUR62008187																																																							
Cquinoa_AUR62008186																																																							
Cquinoa_AUR62008197																																																							
Cquinoa_AUR62008203																																																							
Cquinoa_AUR62008199																																																							
Cquinoa_AUR62008196																																																							
Cquinoa_AUR62008206																																																							
Cquinoa_AUR62008205																																																							
Cquinoa_AUR62008201																																																							
Cquinoa_AUR62008200																																																							
Cquinoa_AUR62008209																																																							
Cquinoa_AUR62008211																																																							
Cquinoa_AUR62008207																																																							
Cquinoa_AUR62008210																																																							
Cquinoa_AUR62008216																																																							
Cquinoa_AUR62008215																																																							
Cquinoa_AUR62008213																																																							
Cquinoa_AUR62008214																																																							
Cquinoa_AUR62008217																																																							
Cquinoa_AUR62008224																																																							
Cquinoa_AUR62008225																																																							
Cquinoa_AUR62008226																																																							
Cquinoa_AUR62008223																																																							
Cquinoa_AUR62008221																																																							
Cquinoa_AUR62008219																																																							
Cquinoa_AUR62008222																																																							
Cquinoa_AUR62008220																																																							
Cquinoa_AUR62008218																																																							
Cquinoa_AUR62008236																																																							
Cquinoa_AUR62008227																																																							
Cquinoa_AUR62008228																																																							
Cquinoa_AUR62008232																																																							
Cquinoa_AUR62008233																																																							
Cquinoa_AUR62008234																																																							
Cquinoa_AUR62008231																																																							
Cquinoa_AUR62008229																																																							
Cquinoa_AUR62008230																																																							
Cquinoa_AUR62008235																																																							
Cquinoa_AUR62008239																																																							
Cquinoa_AUR62008238																																																							
Cquinoa_AUR62008240																																																							
Cquinoa_AUR62008237																																																							
Cquinoa_AUR62008241																																																							
Cquinoa_AUR62008248																																																							
Cquinoa_AUR62008249																																																							
Cquinoa_AUR62008247																																																							
Cquinoa_AUR62008250																																																							
Cquinoa_AUR62008244																																																							
Cquinoa_AUR62008251																																																							
Cquinoa_AUR62008243																																																							
Cquinoa_AUR62008245																																																							
Cquinoa_AUR62008242																																																							
Cquinoa_AUR62008246																																																							
Cquinoa_AUR62008255																																																							
Cquinoa_AUR62008254																																																							
Cquinoa_AUR62008253																																																							
Cquinoa_AUR62008258																																																							
Cquinoa_AUR62008257																																																							
Cquinoa_AUR62008256																																																							
Cquinoa_AUR62008259																																																							
Cquinoa_AUR62008252																																																							
Cquinoa_AUR62008268																																																							
Cquinoa_AUR62008264																																																							
Cquinoa_AUR62008269																																																							
Cquinoa_AUR62008265																																																							
Cquinoa_AUR62008266																																																							
Cquinoa_AUR62008260																																																							
Cquinoa_AUR62008262																																																							
Cquinoa_AUR62008270																																																							
Cquinoa_AUR62008272																																																							
Cquinoa_AUR62008271																																																							
Cquinoa_AUR62008273																																																							
Cquinoa_AUR62008283																																																							
Cquinoa_AUR62008281																																																							
Cquinoa_AUR62008278																																																							
Cquinoa_AUR62008279																																																							
Cquinoa_AUR62008280																																																							
Cquinoa_AUR62008286																																																							
Cquinoa_AUR62008289																																																							
Cquinoa_AUR62008285																																																							
Cquinoa_AUR62008288																																																							
Cquinoa_AUR62008284																																																							
Cquinoa_AUR62008287																																																							
Cquinoa_AUR62008290																																																							
Cquinoa_AUR62008292																																																							
Cquinoa_AUR62008295																																																							
Cquinoa_AUR62008297																																																							
Cquinoa_AUR62008296																																																							
Cquinoa_AUR62008293																																																							
Cquinoa_AUR62008294																																																							
Cquinoa_AUR62008291																																																							
Cquinoa_AUR62008301																																																							
Cquinoa_AUR62008298																																																							
Cquinoa_AUR62008302																																																							
Cquinoa_AUR62008300																																																							
Cquinoa_AUR62008299																																																							
Cquinoa_AUR62008304																																																							
Cquinoa_AUR62008305																																																							
Cquinoa_AUR62008307																																																							
Cquinoa_AUR62008310																																																							
Cquinoa_AUR62008311																																																							
Cquinoa_AUR62008308																																																							
Cquinoa_AUR62008309																																																							
Cquinoa_AUR62008314																																																							
Cquinoa_AUR62008319																																																							
Cquinoa_AUR62008315																																																							
Cquinoa_AUR62008313																																																							
Cquinoa_AUR62008317																																																							
Cquinoa_AUR62008316																																																							
Cquinoa_AUR62008312																																																							
Cquinoa_AUR62008320																																																							
Cquinoa_AUR62008318																																																							
Cquinoa_AUR62008323																																																							
Cquinoa_AUR62008324																																																							
Cquinoa_AUR62008322																																																							
Cquinoa_AUR62008331																																																							
Cquinoa_AUR62008332																																																							
Cquinoa_AUR62008329																																																							
Cquinoa_AUR62008330																																																							
Cquinoa_AUR62008327																																																							
Cquinoa_AUR62008334																																																							
Cquinoa_AUR62008328																																																							
Cquinoa_AUR62008333																																																							
Cquinoa_AUR62008335																																																							
Cquinoa_AUR62008342																																																							
Cquinoa_AUR62008341																																																							
Cquinoa_AUR62008339																																																							
Cquinoa_AUR62008337																																																							
Cquinoa_AUR62008336																																																							
Cquinoa_AUR62008338																																																							
Cquinoa_AUR62008340																																																							
Cquinoa_AUR62008346																																																							
Cquinoa_AUR62008347																																																							
Cquinoa_AUR62008345																																																							
Cquinoa_AUR62008343																																																							
Cquinoa_AUR62008348																																																							
Cquinoa_AUR62008349																																																							
Cquinoa_AUR62008350																																																							
Cquinoa_AUR62008351																																																							
Cquinoa_AUR62008354																																																							
Cquinoa_AUR62008356																																																							
Cquinoa_AUR62008353																																																							
Cquinoa_AUR62008364																																																							
Cquinoa_AUR62008365																																																							
Cquinoa_AUR62008362																																																							
Cquinoa_AUR62008361																																																							
Cquinoa_AUR62008363																																																							
Cquinoa_AUR62008358																																																							
Cquinoa_AUR62008360																																																							
Cquinoa_AUR62008359																																																							
Cquinoa_AUR62008357																																																							
Cquinoa_AUR62008370																																																							
Cquinoa_AUR62008367																																																							
Cquinoa_AUR62008368																																																							
Cquinoa_AUR62008372																																																							
Cquinoa_AUR62008366																																																							
Cquinoa_AUR62008371																																																							
Cquinoa_AUR62008381																																																							
Cquinoa_AUR62008380																																																							
Cquinoa_AUR62008376																																																							
Cquinoa_AUR62008378																																																							
Cquinoa_AUR62008375																																																							
Cquinoa_AUR62008374																																																							
Cquinoa_AUR62008379																																																							
Cquinoa_AUR62008377																																																							
Cquinoa_AUR62008373																																																							
Cquinoa_AUR62008385																																																							
Cquinoa_AUR62008383																																																							
Cquinoa_AUR62008386																																																							
Cquinoa_AUR62008388																																																							
Cquinoa_AUR62008387																																																							
Cquinoa_AUR62008389																																																							
Cquinoa_AUR62008397																																																							
Cquinoa_AUR62008393																																																							
Cquinoa_AUR62008394																																																							
Cquinoa_AUR62008390																																																							
Cquinoa_AUR62008391																																																							
Cquinoa_AUR62008392																																																							
Cquinoa_AUR62008395																																																							
Cquinoa_AUR62008398																																																							
Cquinoa_AUR62008399																																																							
Cquinoa_AUR62008400																																																							
Cquinoa_AUR62008401																																																							
Cquinoa_AUR62008402																																																							
Cquinoa_AUR62008405																																																							
Cquinoa_AUR62008404																																																							
Cquinoa_AUR62008403																																																							
Cquinoa_AUR62008408																																																							
Cquinoa_AUR62008410																																																							
Cquinoa_AUR62008406																																																							
Cquinoa_AUR62008409																																																							
Cquinoa_AUR62008407																																																							
Cquinoa_AUR62008414																																																							
Cquinoa_AUR62008413																																																							
Cquinoa_AUR62008411																																																							
Cquinoa_AUR62008418																																																							
Cquinoa_AUR62008420																																																							
Cquinoa_AUR62008415																																																							
Cquinoa_AUR62008416																																																							
Cquinoa_AUR62008417																																																							
Cquinoa_AUR62008419																																																							
Cquinoa_AUR62008425																																																							
Cquinoa_AUR62008424																																																							
Cquinoa_AUR62008421																																																							
Cquinoa_AUR62008429																																																							
Cquinoa_AUR62008431																																																							
Cquinoa_AUR62008428																																																							
Cquinoa_AUR62008432																																																							
Cquinoa_AUR62008435																																																							
Cquinoa_AUR62008436																																																							
Cquinoa_AUR62008438																																																							
Cquinoa_AUR62008437																																																							
Cquinoa_AUR62008440																																																							
Cquinoa_AUR62008439																																																							
Cquinoa_AUR62008443																																																							
Cquinoa_AUR62008448																																																							
Cquinoa_AUR62008459																																																							
Cquinoa_AUR62008450																																																							
Cquinoa_AUR62008449																																																							
Cquinoa_AUR62008454																																																							
Cquinoa_AUR62008458																																																							
Cquinoa_AUR62008456																																																							
Cquinoa_AUR62008460																																																							
Cquinoa_AUR62008463																																																							
Cquinoa_AUR62008446																																																							
Cquinoa_AUR62008457																																																							
Cquinoa_AUR62008451																																																							
Cquinoa_AUR62008453																																																							
Cquinoa_AUR62008452																																																							
Cquinoa_AUR62008455																																																							
Cquinoa_AUR62008467																																																							
Cquinoa_AUR62008466																																																							
Cquinoa_AUR62008468																																																							
Cquinoa_AUR62008464																																																							
Cquinoa_AUR62008462																																																							
Cquinoa_AUR62008465																																																							
Cquinoa_AUR62008469																																																							
Cquinoa_AUR62008470																																																							
Cquinoa_AUR62008471																																																							
Cquinoa_AUR62008476																																																							
Cquinoa_AUR62008474																																																							
Cquinoa_AUR62008475																																																							
Cquinoa_AUR62008473																																																							
Cquinoa_AUR62008472																																																							
Cquinoa_AUR62008481																																																							
Cquinoa_AUR62008484																																																							
Cquinoa_AUR62008480																																																							
Cquinoa_AUR62008479																																																							
Cquinoa_AUR62008482																																																							
Cquinoa_AUR62008477																																																							
Cquinoa_AUR62008483																																																							
Cquinoa_AUR62008488																																																							
Cquinoa_AUR62008485																																																							
Cquinoa_AUR62008490																																																							
Cquinoa_AUR62008487																																																							
Cquinoa_AUR62008489																																																							
Cquinoa_AUR62008486																																																							
Cquinoa_AUR62008491																																																							
Cquinoa_AUR62008493																																																							
Cquinoa_AUR62008492																																																							
Cquinoa_AUR62008499																																																							
Cquinoa_AUR62008498																																																							
Cquinoa_AUR62008500																																																							
Cquinoa_AUR62008502																																																							
Cquinoa_AUR62008503																																																							
Cquinoa_AUR62008505																																																							
Cquinoa_AUR62008501																																																							
Cquinoa_AUR62008504																																																							
Cquinoa_AUR62008508																																																							
Cquinoa_AUR62008514																																																							
Cquinoa_AUR62008513																																																							
Cquinoa_AUR62008511																																																							
Cquinoa_AUR62008506																																																							
Cquinoa_AUR62008512																																																							
Cquinoa_AUR62008510																																																							
Cquinoa_AUR62008517																																																							
Cquinoa_AUR62008515																																																							
Cquinoa_AUR62008516																																																							
Cquinoa_AUR62008518																																																							
Cquinoa_AUR62008531																																																							
Cquinoa_AUR62008520																																																							
Cquinoa_AUR62008521																																																							
Cquinoa_AUR62008519																																																							
Cquinoa_AUR62008528																																																							
Cquinoa_AUR62008529																																																							
Cquinoa_AUR62008522																																																							
Cquinoa_AUR62008525																																																							
Cquinoa_AUR62008527																																																							
Cquinoa_AUR62008534																																																							
Cquinoa_AUR62008537																																																							
Cquinoa_AUR62008538																																																							
Cquinoa_AUR62008536																																																							
Cquinoa_AUR62008535																																																							
Cquinoa_AUR62008539																																																							
Cquinoa_AUR62008533																																																							
Cquinoa_AUR62008549																																																							
Cquinoa_AUR62008551																																																							
Cquinoa_AUR62008544																																																							
Cquinoa_AUR62008541																																																							
Cquinoa_AUR62008552																																																							
Cquinoa_AUR62008546																																																							
Cquinoa_AUR62008545																																																							
Cquinoa_AUR62008554																																																							
Cquinoa_AUR62008553																																																							
Cquinoa_AUR62008542																																																							
Cquinoa_AUR62008540																																																							
Cquinoa_AUR62008555																																																							
Cquinoa_AUR62008543																																																							
Cquinoa_AUR62044661																																																							
Cquinoa_AUR62044698																																																							
Cquinoa_AUR62006478																																																							
Cquinoa_AUR62006480																																																							
Cquinoa_AUR62006479																																																							
Cquinoa_AUR62006481																																																							
Cquinoa_AUR62006484																																																							
Cquinoa_AUR62006483																																																							
Cquinoa_AUR62006485																																																							
Cquinoa_AUR62006487																																																							
Cquinoa_AUR62006486																																																							
Cquinoa_AUR62006488																																																							
Cquinoa_AUR62006489																																																							
Cquinoa_AUR62006490																																																							
Cquinoa_AUR62006493																																																							
Cquinoa_AUR62006492																																																							
Cquinoa_AUR62006491																																																							
Cquinoa_AUR62006495																																																							
Cquinoa_AUR62006494																																																							
Cquinoa_AUR62006496																																																							
Cquinoa_AUR62006497																																																							
Cquinoa_AUR62006498																																																							
Cquinoa_AUR62006500																																																							
Cquinoa_AUR62006501																																																							
Cquinoa_AUR62006503																																																							
Cquinoa_AUR62006504																																																							
Cquinoa_AUR62006502																																																							
Cquinoa_AUR62006506																																																							
Cquinoa_AUR62006507																																																							
Cquinoa_AUR62006511																																																							
Cquinoa_AUR62006508																																																							
