Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Csuecicum_BBB09740																																																							
Csuecicum_BBB09745																																																							
Csuecicum_BBB09747																																																							
Csuecicum_BBB09748																																																							
Csuecicum_BBB09743																																																							
Csuecicum_BBB09742																																																							
Csuecicum_BBB09753																																																							
Csuecicum_BBB09751																																																							
Csuecicum_BBB09754																																																							
Csuecicum_BBB09750																																																							
Csuecicum_BBB09756																																																							
Csuecicum_BBB09749																																																							
Csuecicum_BBB09755																																																							
Csuecicum_BBB18458																																																							
Csuecicum_BBB18457																																																							
Csuecicum_BBB18752																																																							
Csuecicum_BBB18772																																																							
Csuecicum_BBB18751																																																							
Csuecicum_BBB18749																																																							
Csuecicum_BBB09681																																																							
Csuecicum_BBB09680																																																							
Csuecicum_BBB09679																																																							
Csuecicum_BBB09682																																																							
Csuecicum_BBB09685																																																							
Csuecicum_BBB09686																																																							
Csuecicum_BBB09684																																																							
Csuecicum_BBB09683																																																							
Csuecicum_BBB09687																																																							
Csuecicum_BBB09689																																																							
Csuecicum_BBB09688																																																							
Csuecicum_BBB18731																																																							
Csuecicum_BBB18734																																																							
Csuecicum_BBB18732																																																							
Csuecicum_BBB18733																																																							
Csuecicum_BBB18373																																																							
Csuecicum_BBB18377																																																							
Csuecicum_BBB18375																																																							
Csuecicum_BBB18374																																																							
Csuecicum_BBB18376																																																							
Csuecicum_BBB18378																																																							
Csuecicum_BBB18759																																																							
Csuecicum_BBB18627																																																							
Csuecicum_BBB18628																																																							
Csuecicum_BBB18766																																																							
Csuecicum_BBB18768																																																							
Csuecicum_BBB18763																																																							
Csuecicum_BBB18767																																																							
Csuecicum_BBB18764																																																							
Csuecicum_BBB18769																																																							
Csuecicum_BBB18657																																																							
Csuecicum_BBB18656																																																							
Csuecicum_BBB18658																																																							
Csuecicum_BBB18659																																																							
Csuecicum_BBB18655																																																							
Csuecicum_BBB18773																																																							
Csuecicum_BBB09593																																																							
Csuecicum_BBB09597																																																							
Csuecicum_BBB09588																																																							
Csuecicum_BBB09592																																																							
Csuecicum_BBB09596																																																							
Csuecicum_BBB09589																																																							
Csuecicum_BBB09591																																																							
Csuecicum_BBB09590																																																							
Csuecicum_BBB09594																																																							
Csuecicum_BBB09595																																																							
Csuecicum_BBB09587																																																							
Csuecicum_BBB09598																																																							
Csuecicum_BBB09610																																																							
Csuecicum_BBB09605																																																							
Csuecicum_BBB09608																																																							
Csuecicum_BBB09607																																																							
Csuecicum_BBB09601																																																							
Csuecicum_BBB09600																																																							
Csuecicum_BBB09604																																																							
Csuecicum_BBB09609																																																							
Csuecicum_BBB09599																																																							
Csuecicum_BBB09606																																																							
Csuecicum_BBB09612																																																							
Csuecicum_BBB09613																																																							
Csuecicum_BBB09602																																																							
Csuecicum_BBB09611																																																							
Csuecicum_BBB09603																																																							
Csuecicum_BBB02762																																																							
Csuecicum_BBB02761																																																							
Csuecicum_BBB02771																																																							
Csuecicum_BBB02764																																																							
Csuecicum_BBB02768																																																							
Csuecicum_BBB02767																																																							
Csuecicum_BBB02769																																																							
Csuecicum_BBB02766																																																							
Csuecicum_BBB02765																																																							
Csuecicum_BBB02780																																																							
Csuecicum_BBB02776																																																							
Csuecicum_BBB02779																																																							
Csuecicum_BBB02773																																																							
Csuecicum_BBB02774																																																							
Csuecicum_BBB02772																																																							
Csuecicum_BBB02778																																																							
Csuecicum_BBB02775																																																							
Csuecicum_BBB02781																																																							
Csuecicum_BBB02777																																																							
Csuecicum_BBB02786																																																							
Csuecicum_BBB02784																																																							
Csuecicum_BBB02788																																																							
Csuecicum_BBB02783																																																							
Csuecicum_BBB02787																																																							
Csuecicum_BBB02792																																																							
Csuecicum_BBB02790																																																							
Csuecicum_BBB02791																																																							
Csuecicum_BBB02789																																																							
Csuecicum_BBB02797																																																							
Csuecicum_BBB02805																																																							
Csuecicum_BBB02798																																																							
Csuecicum_BBB02804																																																							
Csuecicum_BBB02796																																																							
Csuecicum_BBB02795																																																							
Csuecicum_BBB02807																																																							
Csuecicum_BBB02800																																																							
Csuecicum_BBB02802																																																							
Csuecicum_BBB02801																																																							
Csuecicum_BBB02809																																																							
Csuecicum_BBB02810																																																							
Csuecicum_BBB18562																																																							
Csuecicum_BBB18563																																																							
Csuecicum_BBB18775																																																							
Csuecicum_BBB18778																																																							
Csuecicum_BBB18776																																																							
Csuecicum_BBB18779																																																							
Csuecicum_BBB18777																																																							
Csuecicum_BBB18370																																																							
Csuecicum_BBB18371																																																							
Csuecicum_BBB18372																																																							
Csuecicum_BBB18487																																																							
Csuecicum_BBB18770																																																							
Csuecicum_BBB18771																																																							
Csuecicum_BBB18607																																																							
Csuecicum_BBB18606																																																							
Csuecicum_BBB18464																																																							
Csuecicum_BBB18463																																																							
Csuecicum_BBB18756																																																							
Csuecicum_BBB18757																																																							
Csuecicum_BBB18758																																																							
Csuecicum_BBB17926																																																							
Csuecicum_BBB17924																																																							
Csuecicum_BBB09488																																																							
Csuecicum_BBB09489																																																							
Csuecicum_BBB09490																																																							
Csuecicum_BBB09497																																																							
Csuecicum_BBB09496																																																							
Csuecicum_BBB09499																																																							
Csuecicum_BBB09495																																																							
Csuecicum_BBB09492																																																							
Csuecicum_BBB09498																																																							
Csuecicum_BBB09491																																																							
Csuecicum_BBB09493																																																							
Csuecicum_BBB18641																																																							
Csuecicum_BBB18615																																																							
Csuecicum_BBB18613																																																							
Csuecicum_BBB18614																																																							
Csuecicum_BBB18616																																																							
Csuecicum_BBB18737																																																							
Csuecicum_BBB18738																																																							
Csuecicum_BBB18739																																																							
Csuecicum_BBB18703																																																							
Csuecicum_BBB18702																																																							
Csuecicum_BBB18725																																																							
Csuecicum_BBB18726																																																							
Csuecicum_BBB18728																																																							
Csuecicum_BBB18727																																																							
Csuecicum_BBB18735																																																							
Csuecicum_BBB18736																																																							
Csuecicum_BBB17958																																																							
Csuecicum_BBB09642																																																							
Csuecicum_BBB09641																																																							
Csuecicum_BBB09639																																																							
Csuecicum_BBB09640																																																							
Csuecicum_BBB09638																																																							
Csuecicum_BBB18472																																																							
Csuecicum_BBB18412																																																							
Csuecicum_BBB18456																																																							
Csuecicum_BBB18485																																																							
Csuecicum_BBB18486																																																							
Csuecicum_BBB18484																																																							
Csuecicum_BBB18787																																																							
Csuecicum_BBB18786																																																							
Csuecicum_BBB18796																																																							
Csuecicum_BBB18793																																																							
Csuecicum_BBB18794																																																							
Csuecicum_BBB18797																																																							
Csuecicum_BBB09635																																																							
Csuecicum_BBB09636																																																							
Csuecicum_BBB18805																																																							
Csuecicum_BBB18825																																																							
Csuecicum_BBB18818																																																							
Csuecicum_BBB18820																																																							
Csuecicum_BBB18823																																																							
Csuecicum_BBB18822																																																							
Csuecicum_BBB18824																																																							
Csuecicum_BBB18819																																																							
Csuecicum_BBB18816																																																							
Csuecicum_BBB18815																																																							
Csuecicum_BBB18801																																																							
Csuecicum_BBB18802																																																							
Csuecicum_BBB18800																																																							
Csuecicum_BBB17757																																																							
Csuecicum_BBB17755																																																							
Csuecicum_BBB17756																																																							
Csuecicum_BBB17758																																																							
Csuecicum_BBB18532																																																							
Csuecicum_BBB18533																																																							
Csuecicum_BBB18648																																																							
Csuecicum_BBB18647																																																							
Csuecicum_BBB09703																																																							
Csuecicum_BBB09709																																																							
Csuecicum_BBB09706																																																							
Csuecicum_BBB09707																																																							
Csuecicum_BBB09705																																																							
Csuecicum_BBB09704																																																							
Csuecicum_BBB09716																																																							
Csuecicum_BBB09713																																																							
Csuecicum_BBB09717																																																							
Csuecicum_BBB09711																																																							
Csuecicum_BBB09714																																																							
Csuecicum_BBB09715																																																							
Csuecicum_BBB09710																																																							
Csuecicum_BBB18804																																																							
Csuecicum_BBB18799																																																							
Csuecicum_BBB18798																																																							
Csuecicum_BBB18810																																																							
Csuecicum_BBB18807																																																							
Csuecicum_BBB18808																																																							
Csuecicum_BBB18489																																																							
Csuecicum_BBB18490																																																							
Csuecicum_BBB18629																																																							
Csuecicum_BBB09582																																																							
Csuecicum_BBB09583																																																							
Csuecicum_BBB18817																																																							
Csuecicum_BBB18537																																																							
Csuecicum_BBB18827																																																							
Csuecicum_BBB18830																																																							
Csuecicum_BBB18829																																																							
Csuecicum_BBB18828																																																							
Csuecicum_BBB18642																																																							
Csuecicum_BBB18789																																																							
Csuecicum_BBB09726																																																							
Csuecicum_BBB09724																																																							
Csuecicum_BBB09722																																																							
Csuecicum_BBB09721																																																							
Csuecicum_BBB09725																																																							
Csuecicum_BBB09723																																																							
Csuecicum_BBB09727																																																							
Csuecicum_BBB09736																																																							
Csuecicum_BBB09730																																																							
Csuecicum_BBB09731																																																							
Csuecicum_BBB09737																																																							
Csuecicum_BBB09733																																																							
Csuecicum_BBB09738																																																							
Csuecicum_BBB09732																																																							
Csuecicum_BBB09729																																																							
Csuecicum_BBB09728																																																							
Csuecicum_BBB09735																																																							
Csuecicum_BBB09734																																																							
Csuecicum_BBB18687																																																							
Csuecicum_BBB18680																																																							
Csuecicum_BBB18551																																																							
Csuecicum_BBB18511																																																							
Csuecicum_BBB18514																																																							
Csuecicum_BBB18517																																																							
Csuecicum_BBB18518																																																							
Csuecicum_BBB18512																																																							
Csuecicum_BBB18513																																																							
Csuecicum_BBB18515																																																							
Csuecicum_BBB18516																																																							
Csuecicum_BBB18866																																																							
Csuecicum_BBB18865																																																							
Csuecicum_BBB18864																																																							
Csuecicum_BBB18442																																																							
Csuecicum_BBB18443																																																							
Csuecicum_BBB18720																																																							
Csuecicum_BBB18721																																																							
Csuecicum_BBB18869																																																							
Csuecicum_BBB18868																																																							
Csuecicum_BBB18842																																																							
Csuecicum_BBB18841																																																							
Csuecicum_BBB09059																																																							
Csuecicum_BBB09064																																																							
Csuecicum_BBB09060																																																							
Csuecicum_BBB09061																																																							
Csuecicum_BBB09062																																																							
Csuecicum_BBB09072																																																							
Csuecicum_BBB09071																																																							
Csuecicum_BBB09070																																																							
Csuecicum_BBB09073																																																							
Csuecicum_BBB09068																																																							
Csuecicum_BBB09067																																																							
Csuecicum_BBB18847																																																							
Csuecicum_BBB18843																																																							
Csuecicum_BBB18867																																																							
Csuecicum_BBB18850																																																							
Csuecicum_BBB18852																																																							
Csuecicum_BBB18851																																																							
Csuecicum_BBB18870																																																							
Csuecicum_BBB18878																																																							
Csuecicum_BBB18877																																																							
Csuecicum_BBB18434																																																							
Csuecicum_BBB18436																																																							
Csuecicum_BBB18435																																																							
Csuecicum_BBB18433																																																							
Csuecicum_BBB18785																																																							
Csuecicum_BBB09814																																																							
Csuecicum_BBB09812																																																							
Csuecicum_BBB09817																																																							
Csuecicum_BBB09813																																																							
Csuecicum_BBB09818																																																							
Csuecicum_BBB09815																																																							
Csuecicum_BBB09816																																																							
Csuecicum_BBB09819																																																							
Csuecicum_BBB09823																																																							
Csuecicum_BBB09822																																																							
Csuecicum_BBB09821																																																							
Csuecicum_BBB09820																																																							
Csuecicum_BBB18871																																																							
Csuecicum_BBB18873																																																							
Csuecicum_BBB18874																																																							
Csuecicum_BBB18875																																																							
Csuecicum_BBB18872																																																							
Csuecicum_BBB18683																																																							
Csuecicum_BBB18682																																																							
Csuecicum_BBB18854																																																							
Csuecicum_BBB18459																																																							
Csuecicum_BBB18393																																																							
Csuecicum_BBB18392																																																							
Csuecicum_BBB18899																																																							
Csuecicum_BBB18898																																																							
Csuecicum_BBB18897																																																							
Csuecicum_BBB18812																																																							
Csuecicum_BBB18813																																																							
Csuecicum_BBB18475																																																							
Csuecicum_BBB18474																																																							
Csuecicum_BBB18473																																																							
Csuecicum_BBB18858																																																							
Csuecicum_BBB18862																																																							
Csuecicum_BBB18860																																																							
Csuecicum_BBB18861																																																							
Csuecicum_BBB18859																																																							
Csuecicum_BBB18863																																																							
Csuecicum_BBB09757																																																							
Csuecicum_BBB09758																																																							
Csuecicum_BBB09760																																																							
Csuecicum_BBB09761																																																							
Csuecicum_BBB18792																																																							
Csuecicum_BBB18884																																																							
Csuecicum_BBB18887																																																							
Csuecicum_BBB18886																																																							
Csuecicum_BBB18885																																																							
Csuecicum_BBB18896																																																							
Csuecicum_BBB18895																																																							
Csuecicum_BBB19075																																																							
Csuecicum_BBB19074																																																							
Csuecicum_BBB18909																																																							
Csuecicum_BBB18907																																																							
Csuecicum_BBB18910																																																							
Csuecicum_BBB18638																																																							
Csuecicum_BBB18639																																																							
Csuecicum_BBB18636																																																							
Csuecicum_BBB09694																																																							
Csuecicum_BBB09692																																																							
Csuecicum_BBB09691																																																							
Csuecicum_BBB09693																																																							
Csuecicum_BBB09695																																																							
Csuecicum_BBB09699																																																							
Csuecicum_BBB09698																																																							
Csuecicum_BBB09697																																																							
Csuecicum_BBB09696																																																							
Csuecicum_BBB09700																																																							
Csuecicum_BBB09701																																																							
Csuecicum_BBB09702																																																							
Csuecicum_BBB02819																																																							
Csuecicum_BBB02818																																																							
Csuecicum_BBB02811																																																							
Csuecicum_BBB02816																																																							
Csuecicum_BBB02814																																																							
Csuecicum_BBB02820																																																							
Csuecicum_BBB02815																																																							
Csuecicum_BBB02812																																																							
Csuecicum_BBB02827																																																							
Csuecicum_BBB02828																																																							
Csuecicum_BBB02825																																																							
Csuecicum_BBB02829																																																							
Csuecicum_BBB02826																																																							
Csuecicum_BBB02830																																																							
Csuecicum_BBB02824																																																							
Csuecicum_BBB02831																																																							
Csuecicum_BBB02821																																																							
Csuecicum_BBB02840																																																							
Csuecicum_BBB02835																																																							
Csuecicum_BBB02838																																																							
Csuecicum_BBB02833																																																							
Csuecicum_BBB02834																																																							
Csuecicum_BBB02832																																																							
Csuecicum_BBB02839																																																							
Csuecicum_BBB02837																																																							
Csuecicum_BBB02846																																																							
Csuecicum_BBB02847																																																							
Csuecicum_BBB02841																																																							
Csuecicum_BBB02848																																																							
Csuecicum_BBB02842																																																							
Csuecicum_BBB02843																																																							
Csuecicum_BBB02849																																																							
Csuecicum_BBB02844																																																							
Csuecicum_BBB02845																																																							
Csuecicum_BBB02859																																																							
Csuecicum_BBB02855																																																							
Csuecicum_BBB02862																																																							
Csuecicum_BBB02860																																																							
Csuecicum_BBB02852																																																							
Csuecicum_BBB02850																																																							
Csuecicum_BBB02861																																																							
Csuecicum_BBB02851																																																							
Csuecicum_BBB02853																																																							
Csuecicum_BBB02856																																																							
Csuecicum_BBB02857																																																							
Csuecicum_BBB02854																																																							
Csuecicum_BBB02883																																																							
Csuecicum_BBB02886																																																							
Csuecicum_BBB02888																																																							
Csuecicum_BBB02870																																																							
Csuecicum_BBB02884																																																							
Csuecicum_BBB02872																																																							
Csuecicum_BBB02879																																																							
Csuecicum_BBB02876																																																							
Csuecicum_BBB02877																																																							
Csuecicum_BBB02881																																																							
Csuecicum_BBB02866																																																							
Csuecicum_BBB02864																																																							
Csuecicum_BBB02874																																																							
Csuecicum_BBB02865																																																							
Csuecicum_BBB02863																																																							
Csuecicum_BBB02878																																																							
Csuecicum_BBB02880																																																							
Csuecicum_BBB02875																																																							
Csuecicum_BBB02873																																																							
Csuecicum_BBB02871																																																							
Csuecicum_BBB02867																																																							
Csuecicum_BBB02887																																																							
Csuecicum_BBB02885																																																							
Csuecicum_BBB18681																																																							
Csuecicum_BBB18890																																																							
Csuecicum_BBB18888																																																							
Csuecicum_BBB18893																																																							
Csuecicum_BBB18889																																																							
Csuecicum_BBB18891																																																							
Csuecicum_BBB18892																																																							
Csuecicum_BBB18911																																																							
Csuecicum_BBB18912																																																							
Csuecicum_BBB18913																																																							
Csuecicum_BBB18849																																																							
Csuecicum_BBB18919																																																							
Csuecicum_BBB18918																																																							
Csuecicum_BBB09672																																																							
Csuecicum_BBB09673																																																							
Csuecicum_BBB18935																																																							
Csuecicum_BBB18021																																																							
Csuecicum_BBB18020																																																							
Csuecicum_BBB18879																																																							
Csuecicum_BBB18880																																																							
Csuecicum_BBB18902																																																							
Csuecicum_BBB18674																																																							
Csuecicum_BBB09656																																																							
Csuecicum_BBB09655																																																							
Csuecicum_BBB09657																																																							
Csuecicum_BBB09669																																																							
Csuecicum_BBB09670																																																							
Csuecicum_BBB09666																																																							
Csuecicum_BBB09671																																																							
Csuecicum_BBB09665																																																							
Csuecicum_BBB09660																																																							
Csuecicum_BBB09658																																																							
Csuecicum_BBB09664																																																							
Csuecicum_BBB09659																																																							
Csuecicum_BBB09663																																																							
Csuecicum_BBB09662																																																							
Csuecicum_BBB09661																																																							
Csuecicum_BBB18612																																																							
Csuecicum_BBB18904																																																							
Csuecicum_BBB18905																																																							
Csuecicum_BBB18906																																																							
Csuecicum_BBB18903																																																							
Csuecicum_BBB18938																																																							
Csuecicum_BBB18937																																																							
Csuecicum_BBB18936																																																							
Csuecicum_BBB18929																																																							
Csuecicum_BBB09643																																																							
Csuecicum_BBB09645																																																							
Csuecicum_BBB18344																																																							
Csuecicum_BBB18349																																																							
Csuecicum_BBB18346																																																							
Csuecicum_BBB18348																																																							
Csuecicum_BBB18345																																																							
Csuecicum_BBB18347																																																							
Csuecicum_BBB18946																																																							
Csuecicum_BBB18944																																																							
Csuecicum_BBB18947																																																							
Csuecicum_BBB18945																																																							
Csuecicum_BBB18948																																																							
Csuecicum_BBB18949																																																							
Csuecicum_BBB18665																																																							
Csuecicum_BBB18933																																																							
Csuecicum_BBB18934																																																							
Csuecicum_BBB18590																																																							
Csuecicum_BBB18588																																																							
Csuecicum_BBB18589																																																							
Csuecicum_BBB09840																																																							
Csuecicum_BBB09843																																																							
Csuecicum_BBB09841																																																							
Csuecicum_BBB09842																																																							
Csuecicum_BBB18845																																																							
Csuecicum_BBB18979																																																							
Csuecicum_BBB18960																																																							
Csuecicum_BBB18963																																																							
Csuecicum_BBB18961																																																							
Csuecicum_BBB18962																																																							
Csuecicum_BBB18941																																																							
Csuecicum_BBB18900																																																							
Csuecicum_BBB18901																																																							
Csuecicum_BBB18998																																																							
Csuecicum_BBB18997																																																							
Csuecicum_BBB18975																																																							
Csuecicum_BBB18699																																																							
Csuecicum_BBB18700																																																							
Csuecicum_BBB18698																																																							
Csuecicum_BBB18701																																																							
Csuecicum_BBB18974																																																							
Csuecicum_BBB18973																																																							
Csuecicum_BBB18755																																																							
Csuecicum_BBB09865																																																							
Csuecicum_BBB09866																																																							
Csuecicum_BBB09863																																																							
Csuecicum_BBB09862																																																							
Csuecicum_BBB09867																																																							
Csuecicum_BBB09869																																																							
Csuecicum_BBB09868																																																							
Csuecicum_BBB09878																																																							
Csuecicum_BBB09874																																																							
Csuecicum_BBB09875																																																							
Csuecicum_BBB09871																																																							
Csuecicum_BBB09872																																																							
Csuecicum_BBB09873																																																							
Csuecicum_BBB09876																																																							
Csuecicum_BBB09870																																																							
Csuecicum_BBB09879																																																							
Csuecicum_BBB09880																																																							
Csuecicum_BBB18635																																																							
Csuecicum_BBB18993																																																							
Csuecicum_BBB18322																																																							
Csuecicum_BBB18521																																																							
Csuecicum_BBB18986																																																							
Csuecicum_BBB18985																																																							
Csuecicum_BBB18987																																																							
Csuecicum_BBB18988																																																							
Csuecicum_BBB18968																																																							
Csuecicum_BBB18972																																																							
Csuecicum_BBB18969																																																							
Csuecicum_BBB18970																																																							
Csuecicum_BBB09462																																																							
Csuecicum_BBB09461																																																							
Csuecicum_BBB09459																																																							
Csuecicum_BBB18831																																																							
Csuecicum_BBB18832																																																							
Csuecicum_BBB18836																																																							
Csuecicum_BBB18833																																																							
Csuecicum_BBB18835																																																							
Csuecicum_BBB18837																																																							
Csuecicum_BBB18834																																																							
Csuecicum_BBB18602																																																							
Csuecicum_BBB19036																																																							
Csuecicum_BBB18447																																																							
Csuecicum_BBB18448																																																							
Csuecicum_BBB18740																																																							
Csuecicum_BBB18741																																																							
Csuecicum_BBB18996																																																							
Csuecicum_BBB19005																																																							
Csuecicum_BBB19006																																																							
Csuecicum_BBB19007																																																							
Csuecicum_BBB18915																																																							
Csuecicum_BBB18914																																																							
Csuecicum_BBB09412																																																							
Csuecicum_BBB09418																																																							
Csuecicum_BBB09420																																																							
Csuecicum_BBB09416																																																							
Csuecicum_BBB09422																																																							
Csuecicum_BBB09414																																																							
Csuecicum_BBB09421																																																							
Csuecicum_BBB09419																																																							
Csuecicum_BBB09413																																																							
Csuecicum_BBB09417																																																							
Csuecicum_BBB09415																																																							
Csuecicum_BBB09427																																																							
Csuecicum_BBB09424																																																							
Csuecicum_BBB09429																																																							
Csuecicum_BBB09423																																																							
Csuecicum_BBB09426																																																							
Csuecicum_BBB09425																																																							
Csuecicum_BBB09428																																																							
Csuecicum_BBB19010																																																							
Csuecicum_BBB19008																																																							
Csuecicum_BBB19019																																																							
Csuecicum_BBB19020																																																							
Csuecicum_BBB18724																																																							
