#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Cara_C_LOC113727896_rna14015	dual	plastid	mitochondrial	plastid	non-organellar
Cara_C_LOC113727897_rna14017	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727894_rna14012	plastid	plastid	plastid	non-organellar	non-organellar
Cara_C_LOC113727895_rna1882	dual	dual	mitochondrial	plastid	non-organellar
Cara_C_LOC113740236_rna29815	dual	dual	mitochondrial	plastid	mitochondrial
Cara_C_LOC113693650_rna42483	dual	dual	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727898_rna14018	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727899_rna14019	dual	dual	plastid	non-organellar	non-organellar
Cara_C_LOC113692770_rna42437	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113693651_rna42482	plastid	plastid	plastid	plastid	non-organellar
Cara_C_LOC113689455_rna38377	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727610_rna13462	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113689457_rna38388	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689456_rna38386	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689451_rna38371	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113713649_rna70750	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714618_rna69707	dual	dual	mitochondrial	plastid	plastid
Cara_C_LOC113714619_rna70690	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714616_rna69709	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714617_rna69705	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714614_rna69624	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714615_rna69623	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714612_rna71137	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689458_rna38389	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714610_rna70131	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113723392_rna10876	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727613_rna13465	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689248_rna38774	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727614_rna13469	plastid	plastid	plastid	plastid	plastid
Cara_C_LOC113725028_rna8236	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113705504_rna60294	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113717260_rna74842	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_C_LOC113739429_rna28429	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113737329_rna701	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727616_rna13474	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691399_rna42991	dual	dual	plastid	plastid	plastid
Cara_C_LOC113691397_rna41209	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113691396_rna40662	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691395_rna43355	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
Cara_C_LOC113691394_rna41045	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691393_rna41543	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113717028_rna73642	dual	dual	mitochondrial	mitochondrial	dual
Cara_C_LOC113737323_rna699	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691390_rna43058	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708352_rna63631	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708353_rna63636	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708350_rna63629	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113713588_rna69876	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708357_rna63644	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708354_rna63642	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708355_rna63643	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113700165_rna50400	dual	non-organellar	mitochondrial	mitochondrial	dual
Cara_C_LOC113705404_rna61112	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708358_rna63645	plastid	plastid	plastid	plastid	plastid
Cara_C_LOC113708359_rna63646	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113700161_rna49275	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113700160_rna49765	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_C_LOC113700163_rna51289	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113700162_rna49278	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690155_rna39821	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735621_rna23800	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113741861_rna1633	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113708970_rna64107	dual	dual	plastid	plastid	plastid
Cara_C_LOC113727249_rna12485	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113730807_rna2343	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113742357_rna1842	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Cara_C_LOC113706630_rna61587	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_C_LOC113716628_rna73824	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725942_rna9907	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113725943_rna9908	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113707751_rna63417	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725941_rna9905	dual	dual	mitochondrial	plastid	plastid
Cara_C_LOC113707757_rna603	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113725947_rna9915	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cara_C_LOC113707755_rna62825	plastid	plastid	plastid	plastid	non-organellar
Cara_C_LOC113690566_rna39388	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113707759_rna62480	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725949_rna9923	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690565_rna39177	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690840_rna39053	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705668_rna61059	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690842_rna39052	dual	dual	plastid	non-organellar	dual
Cara_C_LOC113690564_rna40086	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690844_rna37842	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690845_rna39441	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_C_LOC113739233_rna30382	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690847_rna38714	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705661_rna60898	dual	dual	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113690849_rna39203	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705663_rna59844	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705665_rna61379	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691426_rna41505	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113705666_rna60268	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113726762_rna1704	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726760_rna11470	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716487_rna73604	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726765_rna11481	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113708465_rna63946	dual	mitochondrial	plastid	non-organellar	non-organellar
Cara_C_LOC113726769_rna1705	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726768_rna11494	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_C_LOC113734591_rna23618	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113725498_rna9057	dual	dual	mitochondrial	dual	dual
Cara_C_LOC113725499_rna1484	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113722546_rna10966	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708467_rna63948	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113733206_rna2781	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715569_rna73903	dual	plastid	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113715568_rna73902	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725490_rna9037	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113715566_rna73373	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715565_rna73365	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715564_rna73370	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725494_rna9046	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113725495_rna9052	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725496_rna9053	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734596_rna3011	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113688789_rna40125	dual	dual	mitochondrial	plastid	plastid
Cara_C_LOC113734595_rna23613	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113717274_rna73571	dual	dual	plastid	non-organellar	non-organellar
Cara_C_LOC113708463_rna63938	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698054_rna50815	dual	dual	plastid	dual	non-organellar
Cara_C_LOC113717263_rna74393	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715843_rna72400	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113740944_rna1371	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698739_rna50045	dual	plastid	mitochondrial	plastid	non-organellar
Cara_C_LOC113716157_rna73403	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716915_rna73018	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716914_rna73017	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716913_rna72145	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113728414_rna1950	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716911_rna74882	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716910_rna74481	dual	dual	mitochondrial	non-organellar	mitochondrial
Cara_C_LOC113733684_rna23241	dual	dual	plastid	non-organellar	non-organellar
Cara_C_LOC113691487_rna41736	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693960_rna44362	dual	dual	mitochondrial	non-organellar	mitochondrial
Cara_C_LOC113716919_rna73658	plastid	non-organellar	plastid	plastid	non-organellar
Cara_C_LOC113716918_rna74287	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705765_rna59966	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726744_rna11451	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705766_rna59968	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699943_rna49547	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_C_LOC113699940_rna52427	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699941_rna52428	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724549_rna13273	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699947_rna50992	dual	non-organellar	mitochondrial	plastid	non-organellar
Cara_C_LOC113699944_rna48925	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113690867_rna37857	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113708136_rna62907	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724544_rna13258	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708134_rna62887	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699949_rna50130	plastid	plastid	plastid	plastid	plastid
Cara_C_LOC113724541_rna13227	dual	dual	mitochondrial	dual	non-organellar
Cara_C_LOC113706401_rna61548	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708130_rna62885	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113724542_rna13249	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690718_rna37377	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689257_rna37866	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715738_rna74456	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705275_rna61558	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113690712_rna40004	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690713_rna40001	plastid	plastid	plastid	plastid	plastid
Cara_C_LOC113690714_rna39364	plastid	plastid	non-organellar	plastid	non-organellar
Cara_C_LOC113690715_rna37339	plastid	plastid	plastid	non-organellar	non-organellar
Cara_C_LOC113690716_rna39448	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690717_rna40046	dual	dual	plastid	plastid	plastid
Cara_C_LOC113715178_rna69840	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715179_rna69648	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113713352_rna71773	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725238_rna8586	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725239_rna8589	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705537_rna962	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113692579_rna42754	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113692576_rna42763	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725235_rna8581	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cara_C_LOC113725236_rna8582	dual	dual	mitochondrial	non-organellar	plastid
Cara_C_LOC113725237_rna8584	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113740374_rna30727	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715175_rna69753	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113740376_rna1257	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725233_rna8580	plastid	plastid	plastid	plastid	non-organellar
Cara_C_LOC113699498_rna50652	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113699499_rna50653	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734009_rna22310	dual	dual	plastid	plastid	plastid
Cara_C_LOC113734008_rna22306	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693168_rna43295	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693169_rna42164	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113699490_rna50580	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113734004_rna22299	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Cara_C_LOC113734007_rna22312	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734006_rna22316	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113734001_rna22292	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699495_rna50641	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113734003_rna22295	plastid	plastid	plastid	plastid	non-organellar
Cara_C_LOC113734002_rna22294	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724729_rna11371	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113724728_rna9372	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113723861_rna9675	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735310_rna22049	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113713371_rna71798	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724721_rna1314	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724720_rna14559	dual	dual	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113724723_rna14617	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724722_rna14572	dual	dual	mitochondrial	plastid	non-organellar
Cara_C_LOC113713372_rna69259	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724727_rna10341	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113723948_rna10364	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738009_rna802	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738559_rna472	dual	dual	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113738558_rna28033	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113694034_rna40457	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714042_rna70963	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738552_rna29207	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738551_rna28229	dual	plastid	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113738550_rna28251	dual	dual	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113738557_rna28219	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738556_rna29406	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cara_C_LOC113738555_rna30506	plastid	plastid	plastid	plastid	plastid
Cara_C_LOC113738554_rna28332	dual	dual	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113692411_rna41951	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113697930_rna48814	dual	dual	mitochondrial	plastid	plastid
Cara_C_LOC113697933_rna50719	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113697932_rna50679	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_C_LOC113697935_rna49164	dual	dual	mitochondrial	plastid	mitochondrial
Cara_C_LOC113713376_rna70732	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113697937_rna50670	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113707914_rna63091	dual	dual	mitochondrial	plastid	non-organellar
Cara_C_LOC113692419_rna41441	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113697938_rna51697	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113741217_rna1421	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113723949_rna10373	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698512_rna50544	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113734269_rna22827	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734268_rna22826	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113707916_rna62201	dual	dual	plastid	plastid	plastid
Cara_C_LOC113708402_rna63737	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113734260_rna22810	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734263_rna22817	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113713351_rna70029	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734264_rna22821	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734267_rna22819	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734266_rna22816	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708090_rna62774	plastid	plastid	non-organellar	plastid	non-organellar
Cara_C_LOC113693961_rna41415	plastid	plastid	plastid	plastid	plastid
Cara_C_LOC113698548_rna49922	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698545_rna49828	dual	dual	mitochondrial	dual	dual
Cara_C_LOC113698544_rna49398	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698547_rna49013	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113707912_rna63139	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698541_rna49829	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698540_rna51225	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698543_rna50873	dual	dual	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113698457_rna52097	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113721800_rna9631	mitochondrial	mitochondrial	non-organellar	non-organellar	mitochondrial
Cara_C_LOC113693911_rna40459	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734178_rna22634	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113738412_rna29148	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739873_rna1130	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693910_rna43300	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698987_rna50101	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_C_LOC113740992_rna1380	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698022_rna49264	mitochondrial	mitochondrial	mitochondrial	mitochondrial	N/A
Cara_C_LOC113699238_rna51309	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699239_rna51308	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698023_rna49721	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113699234_rna50640	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699235_rna49581	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699237_rna51305	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699230_rna49306	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698020_rna50359	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699232_rna364	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699233_rna51950	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113707115_rna59632	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113707114_rna59626	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113707117_rna61395	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113698021_rna48851	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113707111_rna59622	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113707110_rna59621	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113707113_rna61428	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113707112_rna59624	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691007_rna39269	plastid	plastid	plastid	non-organellar	non-organellar
Cara_C_LOC113735473_rna23214	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691004_rna37633	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113707119_rna59647	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113691002_rna38492	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Cara_C_LOC113735472_rna23211	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698729_rna51813	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735209_rna25121	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705983_rna60510	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705984_rna60512	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735471_rna23206	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705986_rna60514	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705987_rna60515	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113698721_rna48831	plastid	plastid	plastid	plastid	non-organellar
Cara_C_LOC113698720_rna48944	dual	dual	plastid	plastid	plastid
Cara_C_LOC113698723_rna50485	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698722_rna48830	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113698725_rna51027	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735205_rna3135	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698727_rna50211	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735207_rna25110	plastid	plastid	non-organellar	plastid	non-organellar
