#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Cara_E_LOC113700348_rna54212	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113741797_rna32546	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113741796_rna32718	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_E_LOC113729011_rna19786	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113729012_rna19787	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113714992_rna7021	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113729014_rna19794	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113729015_rna19795	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113729017_rna18794	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113729018_rna19799	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113729019_rna19801	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113733069_rna21318	dual	plastid	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113733062_rna21309	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113733063_rna21308	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113733060_rna21306	plastid	plastid	plastid	plastid	plastid
Cara_E_LOC113733061_rna21307	dual	dual	plastid	dual	dual
Cara_E_LOC113733066_rna21315	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113733067_rna21317	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113733065_rna21313	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113742859_rna32151	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113742858_rna32150	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113742857_rna32149	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113742856_rna32152	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113742854_rna32147	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_E_LOC113742853_rna32539	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113742852_rna32685	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113742851_rna30857	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113742850_rna31649	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712290_rna66245	plastid	plastid	plastid	plastid	non-organellar
Cara_E_LOC113712291_rna68511	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_E_LOC113712292_rna68680	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712293_rna67237	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712294_rna67238	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113712295_rna68768	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712296_rna6590	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113695011_rna46778	plastid	non-organellar	plastid	plastid	plastid
Cara_E_LOC113695012_rna48429	dual	plastid	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113695013_rna45520	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113695014_rna46972	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113695015_rna46476	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113695016_rna46318	plastid	non-organellar	plastid	plastid	non-organellar
Cara_E_LOC113695017_rna45151	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113695018_rna47475	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710670_rna64512	dual	plastid	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113710671_rna64514	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710672_rna64517	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cara_E_LOC113710673_rna64527	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710674_rna64528	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710675_rna64551	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710676_rna64567	plastid	plastid	plastid	non-organellar	non-organellar
Cara_E_LOC113710677_rna64585	dual	plastid	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113712129_rna67602	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712126_rna6560	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712127_rna66471	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712124_rna66532	plastid	plastid	non-organellar	non-organellar	plastid
Cara_E_LOC113712125_rna66601	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712122_rna68408	dual	dual	mitochondrial	plastid	non-organellar
Cara_E_LOC113712123_rna66950	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712120_rna66574	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113712121_rna67939	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113713656_rna6794	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113709690_rna64239	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709691_rna65012	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113709692_rna65380	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113696849_rna48371	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709694_rna6139	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709695_rna65396	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113709696_rna64611	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709697_rna64526	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709698_rna64516	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113696843_rna48337	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113696840_rna48333	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113696841_rna48334	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113696846_rna48355	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113696847_rna48361	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113696844_rna48341	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113712542_rna66426	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709528_rna65254	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709529_rna65405	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113709526_rna64399	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709527_rna65426	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709524_rna64970	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709525_rna64947	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709522_rna65884	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709523_rna64293	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113709520_rna64367	dual	dual	mitochondrial	dual	non-organellar
Cara_E_LOC113709521_rna64369	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113715553_rna7107	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718608_rna77100	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718605_rna77077	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718604_rna77068	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718607_rna77079	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_E_LOC113718606_rna7629	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718601_rna77035	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718600_rna77028	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718603_rna77066	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718602_rna77037	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_E_LOC113701584_rna54008	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113704568_rna56698	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_E_LOC113701588_rna54645	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113704564_rna56685	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113692563_rna4487	dual	dual	plastid	plastid	plastid
Cara_E_LOC113714382_rna6910	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113688069_rna36637	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113743332_rna36759	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113699229_rna3801	dual	non-organellar	mitochondrial	plastid	non-organellar
Cara_E_LOC113743334_rna36475	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113691032_rna4177	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113688062_rna34238	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113736744_rna25901	dual	dual	plastid	plastid	plastid
Cara_E_LOC113736745_rna25829	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113736746_rna26280	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113736747_rna25582	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113736740_rna25625	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701690_rna54309	dual	dual	mitochondrial	plastid	non-organellar
Cara_E_LOC113701691_rna54311	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701692_rna54314	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701693_rna54139	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701695_rna54326	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701696_rna4524	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701697_rna54327	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Cara_E_LOC113730597_rna16137	plastid	plastid	plastid	plastid	non-organellar
Cara_E_LOC113730596_rna16135	plastid	plastid	non-organellar	plastid	non-organellar
Cara_E_LOC113730594_rna16133	plastid	non-organellar	plastid	plastid	non-organellar
Cara_E_LOC113730593_rna16129	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730592_rna16127	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730591_rna16126	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113730590_rna16123	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730599_rna16148	plastid	plastid	plastid	non-organellar	non-organellar
Cara_E_LOC113730598_rna16144	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113731240_rna14967	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113731241_rna17408	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113736291_rna26269	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113731244_rna17410	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113731245_rna17415	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113731246_rna17419	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113731247_rna17421	dual	dual	plastid	plastid	non-organellar
Cara_E_LOC113731249_rna17423	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113736298_rna26284	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113736299_rna26285	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701965_rna53608	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687679_rna36642	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687678_rna36638	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687676_rna36587	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113687675_rna36585	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113687672_rna36549	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113687671_rna36548	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701962_rna54944	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701963_rna53047	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113692827_rna4527	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737163_rna27444	dual	dual	mitochondrial	non-organellar	mitochondrial
Cara_E_LOC113737162_rna27740	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113737161_rna27773	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113737160_rna26767	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737167_rna26198	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737166_rna26288	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737164_rna25979	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113737169_rna26127	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_E_LOC113732539_rna20020	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113688232_rna36894	plastid	plastid	plastid	plastid	plastid
Cara_E_LOC113732533_rna19992	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_E_LOC113732532_rna19989	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732531_rna19986	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732536_rna20005	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732535_rna19997	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732534_rna19995	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113741801_rna32240	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113741803_rna32725	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_E_LOC113741802_rna33033	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113741805_rna32292	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Cara_E_LOC113741804_rna32727	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113741806_rna32298	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113741809_rna32084	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113741808_rna32294	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701333_rna54323	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701332_rna4423	dual	dual	plastid	plastid	non-organellar
Cara_E_LOC113701331_rna53210	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701330_rna54895	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701336_rna53722	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701335_rna53307	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113701334_rna52684	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cara_E_LOC113701339_rna55434	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701338_rna53238	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113702679_rna58078	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113702678_rna57229	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113702673_rna58521	dual	dual	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113702672_rna55770	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113702671_rna55860	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113702670_rna55722	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113702677_rna56046	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113702675_rna58102	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113702674_rna58216	dual	dual	mitochondrial	mitochondrial	non-organellar
Cara_E_LOC113712728_rna69219	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712729_rna69222	plastid	plastid	plastid	non-organellar	non-organellar
Cara_E_LOC113712720_rna66373	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712721_rna67989	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712722_rna67566	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113712724_rna68828	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712725_rna6662	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_E_LOC113712726_rna68374	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712727_rna67447	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113706953_rna5656	dual	dual	plastid	plastid	plastid
Cara_E_LOC113716432_rna7269	mitochondrial	non-organellar	non-organellar	mitochondrial	mitochondrial
Cara_E_LOC113706955_rna5660	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113693968_rna4883	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113703209_rna55893	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703208_rna56715	plastid	plastid	non-organellar	non-organellar	plastid
Cara_E_LOC113703205_rna55890	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703204_rna58456	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703207_rna56360	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703206_rna55785	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703201_rna57322	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703200_rna57318	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703203_rna57321	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_E_LOC113703202_rna57316	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113728758_rna18521	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113728759_rna18522	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113728750_rna18426	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113728751_rna18428	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113728752_rna19310	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113728753_rna18429	dual	mitochondrial	plastid	non-organellar	non-organellar
Cara_E_LOC113728756_rna18515	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113728757_rna18520	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113743518_rna35025	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113743511_rna35288	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113743510_rna35854	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113743512_rna35720	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113743515_rna35644	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113743517_rna36293	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113742648_rna31301	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113742649_rna31305	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113742642_rna31517	dual	dual	non-organellar	non-organellar	non-organellar
Cara_E_LOC113689155_rna4737	dual	dual	mitochondrial	mitochondrial	non-organellar
Cara_E_LOC113742641_rna31515	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113742647_rna31968	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113742644_rna32578	plastid	plastid	non-organellar	plastid	plastid
Cara_E_LOC113742645_rna32245	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709328_rna64126	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709329_rna65028	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709321_rna64739	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709323_rna66127	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709324_rna65962	plastid	plastid	plastid	plastid	non-organellar
Cara_E_LOC113709325_rna64260	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709326_rna6072	dual	dual	mitochondrial	mitochondrial	non-organellar
Cara_E_LOC113709327_rna65159	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_E_LOC113694758_rna45168	dual	non-organellar	non-organellar	dual	non-organellar
Cara_E_LOC113694759_rna5226	dual	mitochondrial	plastid	non-organellar	non-organellar
Cara_E_LOC113694750_rna5224	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113694751_rna45087	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113694753_rna48660	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113694754_rna46032	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113694755_rna48399	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113694757_rna45169	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113729937_rna14911	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113729936_rna14910	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113729935_rna14905	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113729934_rna14904	dual	dual	mitochondrial	dual	mitochondrial
Cara_E_LOC113729933_rna14903	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113729932_rna14902	dual	dual	mitochondrial	mitochondrial	non-organellar
Cara_E_LOC113729931_rna14900	dual	dual	non-organellar	mitochondrial	mitochondrial
Cara_E_LOC113729930_rna14892	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113729939_rna14914	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113729938_rna14913	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710011_rna65652	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710012_rna65655	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710013_rna65662	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710014_rna65663	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710015_rna65665	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113740736_rna32838	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710017_rna65666	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710018_rna65667	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113740739_rna32869	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709818_rna65030	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709819_rna65034	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113709812_rna6154	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709813_rna64967	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709810_rna64948	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709811_rna64950	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113709816_rna65010	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709817_rna65029	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709814_rna64989	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709815_rna64995	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_E_LOC113696446_rna47102	plastid	plastid	plastid	non-organellar	non-organellar
Cara_E_LOC113696447_rna47103	plastid	plastid	plastid	non-organellar	non-organellar
Cara_E_LOC113696444_rna47101	plastid	plastid	plastid	non-organellar	non-organellar
Cara_E_LOC113696443_rna47085	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113696440_rna47080	plastid	plastid	plastid	plastid	non-organellar
Cara_E_LOC113696441_rna47081	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732274_rna19330	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732275_rna19332	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732277_rna19333	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732270_rna19320	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113696448_rna47124	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113696449_rna47125	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113695937_rna48484	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113695936_rna46738	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113695935_rna46737	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
