#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Ceug_LOC113760880_rna7887	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113760881_rna9439	dual	dual	plastid	plastid	non-organellar
Ceug_LOC113760882_rna2959	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Ceug_LOC113760883_rna9441	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113760888_rna9777	dual	dual	plastid	plastid	plastid
Ceug_LOC113760889_rna9774	dual	dual	mitochondrial	non-organellar	dual
Ceug_LOC113770677_rna19111	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113750602_rna35151	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113757752_rna43014	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113767058_rna12122	plastid	plastid	plastid	plastid	non-organellar
Ceug_LOC113767059_rna12230	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761622_rna6976	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ceug_LOC113767052_rna13780	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Ceug_LOC113767056_rna13958	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113781313_rna29112	plastid	plastid	plastid	non-organellar	non-organellar
Ceug_LOC113767054_rna667	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113767055_rna11149	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113757751_rna43015	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761627_rna3863	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761626_rna7315	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761625_rna9719	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761624_rna5310	plastid	plastid	non-organellar	non-organellar	non-organellar
Ceug_LOC113761629_rna7778	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113775887_rna23073	dual	plastid	mitochondrial	plastid	non-organellar
Ceug_LOC113775884_rna32	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113775885_rna23255	plastid	plastid	non-organellar	non-organellar	non-organellar
Ceug_LOC113775882_rna21177	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Ceug_LOC113775883_rna21748	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113775880_rna21692	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Ceug_LOC113775881_rna23324	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113775888_rna23343	plastid	non-organellar	non-organellar	plastid	non-organellar
Ceug_LOC113775889_rna23886	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113762109_rna5207	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113762108_rna4960	plastid	non-organellar	plastid	plastid	non-organellar
Ceug_LOC113762103_rna9158	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113762102_rna5170	dual	dual	mitochondrial	mitochondrial	mitochondrial
Ceug_LOC113762101_rna4359	dual	dual	plastid	plastid	non-organellar
Ceug_LOC113762100_rna4386	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113762107_rna5558	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113762106_rna6957	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113762105_rna3139	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ceug_LOC113762104_rna4729	plastid	non-organellar	non-organellar	plastid	non-organellar
Ceug_LOC113776289_rna20944	plastid	plastid	non-organellar	non-organellar	non-organellar
Ceug_LOC113776288_rna24122	dual	dual	mitochondrial	dual	non-organellar
Ceug_LOC113776281_rna20321	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113776280_rna21508	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Ceug_LOC113776283_rna22399	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113776285_rna22321	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113776284_rna23044	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113776287_rna22995	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113776286_rna3980	dual	plastid	plastid	plastid	dual
Ceug_LOC113753545_rna38546	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113777620_rna25576	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113777621_rna25604	dual	plastid	mitochondrial	plastid	non-organellar
Ceug_LOC113777622_rna25696	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113777623_rna25349	plastid	plastid	plastid	plastid	non-organellar
Ceug_LOC113777624_rna25846	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113777625_rna26999	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113777626_rna27000	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113777627_rna1494	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113777628_rna25036	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113777629_rna25039	dual	dual	plastid	plastid	non-organellar
Ceug_LOC113770939_rna17981	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113770938_rna17473	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113770934_rna18508	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Ceug_LOC113770937_rna17472	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113770936_rna17475	dual	mitochondrial	plastid	mitochondrial	non-organellar
Ceug_LOC113770931_rna19598	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ceug_LOC113770930_rna19570	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113770932_rna17603	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761454_rna5938	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761455_rna7852	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Ceug_LOC113761456_rna5517	dual	dual	mitochondrial	dual	mitochondrial
Ceug_LOC113761457_rna7191	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
Ceug_LOC113761450_rna3212	plastid	plastid	plastid	plastid	non-organellar
Ceug_LOC113761451_rna4232	dual	dual	mitochondrial	mitochondrial	mitochondrial
Ceug_LOC113761452_rna10034	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113761453_rna6018	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761458_rna1920	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761459_rna2993	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113762815_rna2642	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113762814_rna9284	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113762817_rna10234	plastid	plastid	plastid	plastid	plastid
Ceug_LOC113762816_rna8281	plastid	plastid	plastid	plastid	non-organellar
Ceug_LOC113762811_rna10850	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113762810_rna10534	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113762812_rna8109	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113762819_rna2640	dual	dual	plastid	plastid	non-organellar
Ceug_LOC113762818_rna10002	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113779375_rna27551	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113779376_rna27552	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Ceug_LOC113779377_rna29635	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113779370_rna27546	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113779371_rna1068	plastid	plastid	non-organellar	non-organellar	non-organellar
Ceug_LOC113779372_rna27549	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113779373_rna27550	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113779378_rna27554	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Ceug_LOC113779379_rna27556	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113757631_rna6715	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113757633_rna42905	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113757632_rna42904	dual	dual	non-organellar	mitochondrial	non-organellar
Ceug_LOC113757635_rna42906	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113757634_rna6291	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113757637_rna42908	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113757636_rna42907	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113757639_rna42911	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113775718_rna1781	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113775719_rna24706	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113775716_rna22658	dual	plastid	mitochondrial	plastid	non-organellar
Ceug_LOC113775717_rna23757	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113775714_rna22485	dual	dual	plastid	dual	mitochondrial
Ceug_LOC113775715_rna21030	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Ceug_LOC113775712_rna22920	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113775713_rna23587	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113775710_rna21897	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113775711_rna23837	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113760413_rna7938	dual	dual	mitochondrial	plastid	non-organellar
Ceug_LOC113760412_rna7939	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113760411_rna5767	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113760410_rna5771	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113760417_rna244	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113760416_rna6147	dual	dual	mitochondrial	plastid	non-organellar
Ceug_LOC113760415_rna5851	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113760414_rna10793	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113760418_rna4800	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113769268_rna16504	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761042_rna8015	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113758110_rna6397	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113753788_rna39570	dual	dual	mitochondrial	plastid	non-organellar
Ceug_LOC113771712_rna18653	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113771713_rna18654	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113771710_rna18651	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113771711_rna18652	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113771716_rna18662	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113771714_rna18656	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113771715_rna18657	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113771718_rna18670	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113771719_rna18676	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113773718_rna22936	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113773719_rna22937	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113773710_rna22900	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113773711_rna22905	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113773712_rna22908	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113773713_rna22915	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113773714_rna22927	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113773717_rna22929	plastid	non-organellar	non-organellar	plastid	non-organellar
Ceug_LOC113780653_rna29195	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113780652_rna3932	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113780651_rna29194	plastid	plastid	non-organellar	non-organellar	non-organellar
Ceug_LOC113780650_rna29171	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113780657_rna29209	dual	dual	non-organellar	non-organellar	non-organellar
Ceug_LOC113780656_rna29208	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113780655_rna29205	plastid	non-organellar	non-organellar	plastid	non-organellar
Ceug_LOC113772176_rna18758	dual	non-organellar	non-organellar	dual	non-organellar
Ceug_LOC113780659_rna29219	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113780658_rna29210	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113775387_rna23923	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113775381_rna24517	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113775380_rna24585	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113782659_rna2780	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113755966_rna41409	plastid	plastid	plastid	plastid	plastid
Ceug_LOC113755963_rna5463	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113772171_rna19732	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113755961_rna41403	plastid	plastid	plastid	plastid	plastid
Ceug_LOC113755960_rna41405	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113782651_rna31693	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113782650_rna3543	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113782652_rna32869	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ceug_LOC113782655_rna30984	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113782654_rna30733	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113782657_rna31724	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113782656_rna31193	dual	plastid	mitochondrial	non-organellar	non-organellar
Ceug_LOC113759242_rna7293	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113759243_rna7309	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113759240_rna1753	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113759241_rna7290	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113759246_rna7319	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Ceug_LOC113759247_rna7331	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113759244_rna7311	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113759245_rna7314	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113759248_rna7335	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ceug_LOC113779769_rna2000	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113778768_rna26226	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ceug_LOC113778769_rna25162	plastid	non-organellar	non-organellar	plastid	plastid
Ceug_LOC113783308_rna31085	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113783309_rna32565	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113783304_rna31053	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ceug_LOC113778761_rna24827	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ceug_LOC113778762_rna26288	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113778763_rna2655	plastid	non-organellar	non-organellar	plastid	non-organellar
Ceug_LOC113778764_rna25030	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113778765_rna25808	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113783302_rna31002	dual	dual	plastid	plastid	non-organellar
Ceug_LOC113783303_rna31009	dual	dual	non-organellar	non-organellar	non-organellar
Ceug_LOC113781683_rna27891	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113781681_rna3443	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113781680_rna28700	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113759938_rna9399	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113759939_rna2808	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113781685_rna29011	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113759934_rna9396	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113759935_rna9397	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113759936_rna9398	plastid	plastid	non-organellar	non-organellar	non-organellar
Ceug_LOC113759937_rna4829	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113759930_rna9389	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113759931_rna9393	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
Ceug_LOC113759932_rna9394	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113759933_rna9395	plastid	plastid	non-organellar	non-organellar	non-organellar
Ceug_LOC113778188_rna27417	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113778189_rna25310	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113778184_rna25986	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113778185_rna25987	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113778186_rna26033	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Ceug_LOC113778187_rna24843	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ceug_LOC113778180_rna26427	plastid	plastid	non-organellar	plastid	plastid
Ceug_LOC113778181_rna26428	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113778182_rna26089	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113778183_rna25115	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113756228_rna41643	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113756220_rna41634	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113756223_rna41637	plastid	plastid	plastid	plastid	non-organellar
Ceug_LOC113756222_rna5688	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113756225_rna41639	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113756224_rna41638	plastid	plastid	plastid	plastid	non-organellar
Ceug_LOC113756226_rna41640	dual	dual	non-organellar	non-organellar	non-organellar
Ceug_LOC113762369_rna9254	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Ceug_LOC113777267_rna27182	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113777268_rna27183	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113756097_rna41522	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113756094_rna41519	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113762364_rna4311	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ceug_LOC113756092_rna41518	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113756090_rna41517	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113756091_rna41516	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113771172_rna17624	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ceug_LOC113766848_rna13276	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113761817_rna7248	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113753478_rna39487	dual	dual	mitochondrial	plastid	plastid
Ceug_LOC113753477_rna39483	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113753476_rna38292	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113753475_rna38458	dual	dual	non-organellar	mitochondrial	non-organellar
Ceug_LOC113753474_rna38928	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113753472_rna37716	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113753471_rna36766	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113753470_rna36387	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ceug_LOC113764761_rna11245	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113764760_rna11120	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113764763_rna2372	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113764762_rna2469	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113764765_rna12456	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113779084_rna29096	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113764767_rna11369	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113764766_rna11544	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113764769_rna11261	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113764768_rna12918	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113781389_rna27528	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ceug_LOC113781538_rna29183	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113781531_rna28236	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113781530_rna28000	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Ceug_LOC113781533_rna30433	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Ceug_LOC113781532_rna28647	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113781534_rna30313	plastid	plastid	plastid	plastid	plastid
Ceug_LOC113781537_rna29469	dual	dual	mitochondrial	plastid	non-organellar
Ceug_LOC113781536_rna30429	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Ceug_LOC113779089_rna28914	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761818_rna7249	dual	dual	mitochondrial	mitochondrial	non-organellar
Ceug_LOC113766847_rna12491	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113766800_rna14078	plastid	non-organellar	non-organellar	plastid	non-organellar
Ceug_LOC113754179_rna38243	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113754173_rna38450	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113754172_rna38448	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113754170_rna10456	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113754177_rna39414	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113754176_rna38084	dual	non-organellar	non-organellar	dual	non-organellar
Ceug_LOC113754175_rna36409	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113754174_rna38449	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ceug_LOC113763232_rna4571	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113763233_rna5248	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113763231_rna5624	plastid	plastid	plastid	plastid	plastid
Ceug_LOC113763236_rna4443	plastid	plastid	plastid	plastid	non-organellar
Ceug_LOC113763237_rna6991	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113763234_rna8699	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113763235_rna4624	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113763238_rna2684	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113763239_rna7954	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113765969_rna12302	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Ceug_LOC113765960_rna443	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113765961_rna12281	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113765962_rna12287	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113765963_rna12291	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113765964_rna12295	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113765965_rna12296	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113765966_rna12297	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113765967_rna12301	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113751343_rna39495	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113780191_rna28311	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113780193_rna28315	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113780194_rna28316	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
Ceug_LOC113780196_rna28318	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113751344_rna36023	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113754798_rna40322	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113754797_rna40321	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113754794_rna40319	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113754791_rna40318	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
