Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Ceug_LOC113774634_rna22733																																																							
Ceug_LOC113770708_rna1223																																																							
Ceug_LOC113770709_rna19666																																																							
Ceug_LOC113770702_rna19981																																																							
Ceug_LOC113770703_rna19982																																																							
Ceug_LOC113770701_rna19983																																																							
Ceug_LOC113770706_rna19324																																																							
Ceug_LOC113770707_rna19372																																																							
Ceug_LOC113770705_rna18424																																																							
Ceug_LOC113750058_rna34339																																																							
Ceug_LOC113750059_rna35318																																																							
Ceug_LOC113757009_rna42331																																																							
Ceug_LOC113750050_rna34341																																																							
Ceug_LOC113757007_rna6138																																																							
Ceug_LOC113757004_rna42326																																																							
Ceug_LOC113757005_rna42324																																																							
Ceug_LOC113750054_rna260																																																							
Ceug_LOC113757003_rna42327																																																							
Ceug_LOC113750056_rna33205																																																							
Ceug_LOC113757001_rna42323																																																							
Ceug_LOC113780138_rna28252																																																							
Ceug_LOC113780139_rna3612																																																							
Ceug_LOC113780136_rna28250																																																							
Ceug_LOC113780137_rna28251																																																							
Ceug_LOC113780134_rna28245																																																							
Ceug_LOC113780135_rna28246																																																							
Ceug_LOC113780132_rna28237																																																							
Ceug_LOC113780133_rna28238																																																							
Ceug_LOC113761338_rna5757																																																							
Ceug_LOC113779619_rna30437																																																							
Ceug_LOC113779618_rna30127																																																							
Ceug_LOC113779617_rna2934																																																							
Ceug_LOC113779616_rna29097																																																							
Ceug_LOC113779615_rna30382																																																							
Ceug_LOC113779613_rna28383																																																							
Ceug_LOC113779611_rna30501																																																							
Ceug_LOC113779610_rna30387																																																							
Ceug_LOC113749144_rna33566																																																							
Ceug_LOC113749145_rna35949																																																							
Ceug_LOC113749146_rna34290																																																							
Ceug_LOC113749140_rna34349																																																							
Ceug_LOC113749143_rna33980																																																							
Ceug_LOC113749148_rna1053																																																							
Ceug_LOC113749149_rna33218																																																							
Ceug_LOC113751099_rna39035																																																							
Ceug_LOC113751098_rna38918																																																							
Ceug_LOC113748811_rna33450																																																							
Ceug_LOC113748810_rna34889																																																							
Ceug_LOC113748813_rna33193																																																							
Ceug_LOC113748817_rna33735																																																							
Ceug_LOC113748816_rna33880																																																							
Ceug_LOC113748819_rna1299																																																							
Ceug_LOC113748818_rna2715																																																							
Ceug_LOC113749492_rna35450																																																							
Ceug_LOC113749493_rna34354																																																							
Ceug_LOC113749490_rna2273																																																							
Ceug_LOC113749491_rna33359																																																							
Ceug_LOC113749496_rna35664																																																							
Ceug_LOC113749497_rna34594																																																							
Ceug_LOC113771949_rna19820																																																							
Ceug_LOC113771948_rna19806																																																							
Ceug_LOC113771947_rna1561																																																							
Ceug_LOC113771946_rna19790																																																							
Ceug_LOC113771945_rna19789																																																							
Ceug_LOC113749499_rna33574																																																							
Ceug_LOC113771943_rna19761																																																							
Ceug_LOC113771942_rna19759																																																							
Ceug_LOC113771941_rna19737																																																							
Ceug_LOC113771940_rna19721																																																							
Ceug_LOC113783449_rna31394																																																							
Ceug_LOC113783448_rna32183																																																							
Ceug_LOC113783447_rna32513																																																							
Ceug_LOC113783446_rna31406																																																							
Ceug_LOC113783445_rna32006																																																							
Ceug_LOC113783444_rna32271																																																							
Ceug_LOC113783443_rna32856																																																							
Ceug_LOC113783442_rna2199																																																							
Ceug_LOC113783441_rna32237																																																							
Ceug_LOC113783440_rna31331																																																							
Ceug_LOC113751220_rna38626																																																							
Ceug_LOC113751221_rna39797																																																							
Ceug_LOC113751223_rna37276																																																							
Ceug_LOC113780011_rna27885																																																							
Ceug_LOC113780010_rna27884																																																							
Ceug_LOC113780012_rna27887																																																							
Ceug_LOC113755578_rna41060																																																							
Ceug_LOC113775906_rna22808																																																							
Ceug_LOC113755570_rna41050																																																							
Ceug_LOC113755571_rna41056																																																							
Ceug_LOC113755572_rna41055																																																							
Ceug_LOC113755573_rna41053																																																							
Ceug_LOC113755574_rna41051																																																							
Ceug_LOC113755576_rna5149																																																							
Ceug_LOC113753936_rna39990																																																							
Ceug_LOC113753937_rna39025																																																							
Ceug_LOC113753934_rna37501																																																							
Ceug_LOC113753930_rna38297																																																							
Ceug_LOC113753938_rna38423																																																							
Ceug_LOC113773545_rna22292																																																							
Ceug_LOC113773544_rna22268																																																							
Ceug_LOC113773547_rna22298																																																							
Ceug_LOC113773546_rna22297																																																							
Ceug_LOC113773541_rna22231																																																							
Ceug_LOC113773540_rna22205																																																							
Ceug_LOC113773543_rna22267																																																							
Ceug_LOC113773542_rna22266																																																							
Ceug_LOC113773549_rna22308																																																							
Ceug_LOC113778575_rna3548																																																							
Ceug_LOC113778574_rna25767																																																							
Ceug_LOC113778577_rna26810																																																							
Ceug_LOC113778576_rna25744																																																							
Ceug_LOC113778571_rna25870																																																							
Ceug_LOC113778570_rna24900																																																							
Ceug_LOC113778572_rna26508																																																							
Ceug_LOC113778579_rna25527																																																							
Ceug_LOC113778578_rna27050																																																							
Ceug_LOC113759094_rna6978																																																							
Ceug_LOC113759093_rna3174																																																							
Ceug_LOC113759090_rna44242																																																							
Ceug_LOC113770426_rna19750																																																							
Ceug_LOC113753061_rna37076																																																							
Ceug_LOC113753062_rna37073																																																							
Ceug_LOC113753063_rna38827																																																							
Ceug_LOC113753065_rna37700																																																							
Ceug_LOC113753066_rna37699																																																							
Ceug_LOC113753067_rna38572																																																							
Ceug_LOC113753068_rna36316																																																							
Ceug_LOC113753069_rna38054																																																							
Ceug_LOC113765357_rna13295																																																							
Ceug_LOC113765356_rna2062																																																							
Ceug_LOC113765355_rna13101																																																							
Ceug_LOC113765354_rna11577																																																							
Ceug_LOC113765353_rna11523																																																							
Ceug_LOC113765352_rna13166																																																							
Ceug_LOC113765351_rna13865																																																							
Ceug_LOC113765359_rna12548																																																							
Ceug_LOC113765358_rna13983																																																							
Ceug_LOC113764081_rna4027																																																							
Ceug_LOC113764082_rna5515																																																							
Ceug_LOC113764083_rna6116																																																							
Ceug_LOC113764085_rna4162																																																							
Ceug_LOC113764086_rna4161																																																							
Ceug_LOC113764087_rna4160																																																							
Ceug_LOC113764089_rna7556																																																							
Ceug_LOC113767267_rna698																																																							
Ceug_LOC113781238_rna30279																																																							
Ceug_LOC113765689_rna12344																																																							
Ceug_LOC113765688_rna368																																																							
Ceug_LOC113765685_rna11915																																																							
Ceug_LOC113765687_rna11315																																																							
Ceug_LOC113765686_rna13403																																																							
Ceug_LOC113765680_rna13065																																																							
Ceug_LOC113765683_rna11211																																																							
Ceug_LOC113765682_rna11603																																																							
Ceug_LOC113763689_rna8910																																																							
Ceug_LOC113763688_rna9892																																																							
Ceug_LOC113763683_rna4644																																																							
Ceug_LOC113763682_rna6921																																																							
Ceug_LOC113763681_rna5273																																																							
Ceug_LOC113763680_rna4244																																																							
Ceug_LOC113763687_rna8359																																																							
Ceug_LOC113763686_rna8205																																																							
Ceug_LOC113763684_rna7421																																																							
Ceug_LOC113749808_rna35394																																																							
Ceug_LOC113749801_rna35582																																																							
Ceug_LOC113749800_rna33309																																																							
Ceug_LOC113749803_rna33803																																																							
Ceug_LOC113749802_rna33632																																																							
Ceug_LOC113749805_rna34397																																																							
Ceug_LOC113749807_rna1090																																																							
Ceug_LOC113749806_rna34563																																																							
Ceug_LOC113764558_rna11724																																																							
Ceug_LOC113764559_rna11288																																																							
Ceug_LOC113764554_rna13503																																																							
Ceug_LOC113764552_rna12743																																																							
Ceug_LOC113764553_rna13083																																																							
Ceug_LOC113764550_rna12736																																																							
Ceug_LOC113764551_rna12742																																																							
Ceug_LOC113763029_rna4534																																																							
Ceug_LOC113763028_rna7233																																																							
Ceug_LOC113763026_rna7010																																																							
Ceug_LOC113763025_rna10939																																																							
Ceug_LOC113763024_rna6167																																																							
Ceug_LOC113763023_rna5982																																																							
Ceug_LOC113763022_rna5349																																																							
Ceug_LOC113763021_rna905																																																							
Ceug_LOC113763020_rna4522																																																							
Ceug_LOC113769792_rna1057																																																							
Ceug_LOC113754300_rna6711																																																							
Ceug_LOC113754301_rna39536																																																							
Ceug_LOC113754304_rna37440																																																							
Ceug_LOC113754307_rna38855																																																							
Ceug_LOC113754308_rna37264																																																							
Ceug_LOC113769249_rna16469																																																							
Ceug_LOC113769248_rna16467																																																							
Ceug_LOC113769241_rna16457																																																							
Ceug_LOC113769240_rna16456																																																							
Ceug_LOC113769243_rna988																																																							
Ceug_LOC113769242_rna16459																																																							
Ceug_LOC113769245_rna16462																																																							
Ceug_LOC113769244_rna16460																																																							
Ceug_LOC113769246_rna16463																																																							
Ceug_LOC113777019_rna26599																																																							
Ceug_LOC113777018_rna26598																																																							
Ceug_LOC113777012_rna26576																																																							
Ceug_LOC113777011_rna26575																																																							
Ceug_LOC113777010_rna26574																																																							
Ceug_LOC113777017_rna26594																																																							
Ceug_LOC113777016_rna656																																																							
Ceug_LOC113777015_rna26578																																																							
Ceug_LOC113777014_rna26577																																																							
Ceug_LOC113775520_rna22239																																																							
Ceug_LOC113775523_rna24152																																																							
Ceug_LOC113775522_rna22045																																																							
Ceug_LOC113775525_rna21147																																																							
Ceug_LOC113775524_rna733																																																							
Ceug_LOC113775527_rna23035																																																							
Ceug_LOC113775526_rna23763																																																							
Ceug_LOC113775528_rna21470																																																							
Ceug_LOC113781235_rna29624																																																							
Ceug_LOC113762648_rna5317																																																							
Ceug_LOC113762649_rna4990																																																							
Ceug_LOC113762640_rna6355																																																							
Ceug_LOC113762641_rna5242																																																							
Ceug_LOC113762643_rna6938																																																							
Ceug_LOC113762644_rna8550																																																							
Ceug_LOC113762645_rna9669																																																							
Ceug_LOC113762646_rna10318																																																							
Ceug_LOC113762647_rna4664																																																							
Ceug_LOC113779935_rna28160																																																							
Ceug_LOC113760647_rna311																																																							
Ceug_LOC113760645_rna9847																																																							
Ceug_LOC113760642_rna4494																																																							
Ceug_LOC113760643_rna8447																																																							
Ceug_LOC113760640_rna8622																																																							
Ceug_LOC113774997_rna21581																																																							
Ceug_LOC113760648_rna7312																																																							
Ceug_LOC113768112_rna14666																																																							
Ceug_LOC113768113_rna14640																																																							
Ceug_LOC113768111_rna16656																																																							
Ceug_LOC113768116_rna16837																																																							
Ceug_LOC113768117_rna14857																																																							
Ceug_LOC113768114_rna14630																																																							
Ceug_LOC113768115_rna15233																																																							
Ceug_LOC113770544_rna19260																																																							
Ceug_LOC113770545_rna18809																																																							
Ceug_LOC113770546_rna18961																																																							
Ceug_LOC113770547_rna19247																																																							
Ceug_LOC113770540_rna20241																																																							
Ceug_LOC113770542_rna1196																																																							
Ceug_LOC113770543_rna19728																																																							
Ceug_LOC113770548_rna19245																																																							
Ceug_LOC113770549_rna1197																																																							
Ceug_LOC113783646_rna32625																																																							
Ceug_LOC113776872_rna26260																																																							
Ceug_LOC113776870_rna26257																																																							
Ceug_LOC113776871_rna26258																																																							
Ceug_LOC113776876_rna26263																																																							
Ceug_LOC113776877_rna26264																																																							
Ceug_LOC113776874_rna26261																																																							
Ceug_LOC113776875_rna26262																																																							
Ceug_LOC113776878_rna26266																																																							
Ceug_LOC113776879_rna26267																																																							
Ceug_LOC113770092_rna18998																																																							
Ceug_LOC113770090_rna17409																																																							
Ceug_LOC113770091_rna1097																																																							
Ceug_LOC113770096_rna18735																																																							
Ceug_LOC113770094_rna17576																																																							
Ceug_LOC113770095_rna17577																																																							
Ceug_LOC113770098_rna19816																																																							
Ceug_LOC113770099_rna19818																																																							
Ceug_LOC113780338_rna28567																																																							
Ceug_LOC113778807_rna25998																																																							
Ceug_LOC113770062_rna19575																																																							
Ceug_LOC113780330_rna2511																																																							
Ceug_LOC113780331_rna28553																																																							
Ceug_LOC113780332_rna28559																																																							
Ceug_LOC113780333_rna28560																																																							
Ceug_LOC113780334_rna28561																																																							
Ceug_LOC113780336_rna28563																																																							
Ceug_LOC113780337_rna28564																																																							
Ceug_LOC113774739_rna21293																																																							
Ceug_LOC113774738_rna22605																																																							
Ceug_LOC113774733_rna22333																																																							
Ceug_LOC113774732_rna24739																																																							
Ceug_LOC113774731_rna3777																																																							
Ceug_LOC113774730_rna21299																																																							
Ceug_LOC113774737_rna22770																																																							
Ceug_LOC113774736_rna21869																																																							
Ceug_LOC113774735_rna23201																																																							
Ceug_LOC113774734_rna23200																																																							
Ceug_LOC113775682_rna24306																																																							
Ceug_LOC113780486_rna28823																																																							
Ceug_LOC113780487_rna2202																																																							
Ceug_LOC113780484_rna28815																																																							
Ceug_LOC113780485_rna28822																																																							
Ceug_LOC113780482_rna28813																																																							
Ceug_LOC113780483_rna28814																																																							
Ceug_LOC113780480_rna28809																																																							
Ceug_LOC113780481_rna28810																																																							
Ceug_LOC113780488_rna28825																																																							
Ceug_LOC113780489_rna28826																																																							
Ceug_LOC113763271_rna5893																																																							
Ceug_LOC113758752_rna43929																																																							
Ceug_LOC113777839_rna26041																																																							
Ceug_LOC113783688_rna1201																																																							
Ceug_LOC113758751_rna43928																																																							
Ceug_LOC113777831_rna26609																																																							
Ceug_LOC113783680_rna32613																																																							
Ceug_LOC113783682_rna32151																																																							
Ceug_LOC113777835_rna27412																																																							
Ceug_LOC113783687_rna30967																																																							
Ceug_LOC113783686_rna30717																																																							
Ceug_LOC113775064_rna22628																																																							
Ceug_LOC113775065_rna21934																																																							
Ceug_LOC113775066_rna22077																																																							
Ceug_LOC113775067_rna22076																																																							
Ceug_LOC113775060_rna3200																																																							
Ceug_LOC113775061_rna21167																																																							
Ceug_LOC113775062_rna21675																																																							
Ceug_LOC113775063_rna21794																																																							
Ceug_LOC113775068_rna23079																																																							
Ceug_LOC113775069_rna3503																																																							
Ceug_LOC113757657_rna42926																																																							
Ceug_LOC113752778_rna39171																																																							
Ceug_LOC113778377_rna26707																																																							
Ceug_LOC113778375_rna2560																																																							
Ceug_LOC113778374_rna27035																																																							
Ceug_LOC113778373_rna26691																																																							
Ceug_LOC113778372_rna25666																																																							
Ceug_LOC113778371_rna27353																																																							
Ceug_LOC113778370_rna26441																																																							
Ceug_LOC113778379_rna25789																																																							
Ceug_LOC113778378_rna25790																																																							
Ceug_LOC113772921_rna2501																																																							
Ceug_LOC113772922_rna22248																																																							
Ceug_LOC113772923_rna21952																																																							
Ceug_LOC113772924_rna22096																																																							
Ceug_LOC113772925_rna1869																																																							
Ceug_LOC113772926_rna23690																																																							
Ceug_LOC113772928_rna23102																																																							
Ceug_LOC113772929_rna20764																																																							
Ceug_LOC113782220_rna32022																																																							
Ceug_LOC113779872_rna29464																																																							
Ceug_LOC113782222_rna32025																																																							
Ceug_LOC113782223_rna32026																																																							
Ceug_LOC113782224_rna32030																																																							
Ceug_LOC113782225_rna32035																																																							
Ceug_LOC113782227_rna32037																																																							
Ceug_LOC113773034_rna20649																																																							
Ceug_LOC113773037_rna20931																																																							
Ceug_LOC113773036_rna1927																																																							
Ceug_LOC113773031_rna21364																																																							
Ceug_LOC113773030_rna22504																																																							
Ceug_LOC113773033_rna24582																																																							
Ceug_LOC113776002_rna20862																																																							
Ceug_LOC113776000_rna22120																																																							
Ceug_LOC113776007_rna22134																																																							
Ceug_LOC113776005_rna3382																																																							
Ceug_LOC113776004_rna332																																																							
Ceug_LOC113776009_rna23223																																																							
Ceug_LOC113776008_rna21964																																																							
Ceug_LOC113753262_rna37979																																																							
Ceug_LOC113753263_rna37977																																																							
Ceug_LOC113777501_rna2575																																																							
Ceug_LOC113753261_rna37978																																																							
Ceug_LOC113753267_rna37236																																																							
Ceug_LOC113753264_rna38478																																																							
Ceug_LOC113753265_rna38130																																																							
Ceug_LOC113753268_rna38090																																																							
Ceug_LOC113753269_rna39221																																																							
Ceug_LOC113777500_rna25307																																																							
Ceug_LOC113757655_rna42925																																																							
Ceug_LOC113777358_rna27373																																																							
Ceug_LOC113777359_rna27374																																																							
Ceug_LOC113777354_rna27368																																																							
Ceug_LOC113777355_rna27370																																																							
Ceug_LOC113777356_rna2991																																																							
Ceug_LOC113777357_rna27371																																																							
Ceug_LOC113777350_rna27363																																																							
Ceug_LOC113777351_rna27364																																																							
Ceug_LOC113777352_rna27365																																																							
Ceug_LOC113777353_rna27366																																																							
Ceug_LOC113779138_rna29439																																																							
Ceug_LOC113779139_rna30106																																																							
Ceug_LOC113779136_rna27565																																																							
Ceug_LOC113779134_rna28481																																																							
Ceug_LOC113779135_rna30345																																																							
Ceug_LOC113779133_rna29958																																																							
Ceug_LOC113779130_rna30105																																																							
Ceug_LOC113779131_rna30104																																																							
Ceug_LOC113750793_rna35788																																																							
Ceug_LOC113750792_rna35785																																																							
Ceug_LOC113750791_rna35782																																																							
Ceug_LOC113750790_rna35776																																																							
Ceug_LOC113750797_rna35793																																																							
Ceug_LOC113750795_rna2430																																																							
Ceug_LOC113750794_rna35789																																																							
Ceug_LOC113750799_rna35815																																																							
Ceug_LOC113780819_rna29844																																																							
Ceug_LOC113780815_rna29828																																																							
Ceug_LOC113780817_rna29830																																																							
Ceug_LOC113780816_rna29829																																																							
Ceug_LOC113780811_rna29804																																																							
Ceug_LOC113780810_rna29793																																																							
Ceug_LOC113780813_rna29826																																																							
Ceug_LOC113780812_rna29822																																																							
Ceug_LOC113756568_rna41957																																																							
Ceug_LOC113756569_rna41958																																																							
Ceug_LOC113756566_rna41955																																																							
Ceug_LOC113756567_rna41956																																																							
Ceug_LOC113756564_rna41954																																																							
Ceug_LOC113756565_rna5842																																																							
Ceug_LOC113756563_rna41953																																																							
Ceug_LOC113756560_rna41951																																																							
Ceug_LOC113756561_rna41952																																																							
Ceug_LOC113750249_rna34453																																																							
Ceug_LOC113750248_rna35487																																																							
Ceug_LOC113757217_rna6199																																																							
Ceug_LOC113750240_rna34704																																																							
Ceug_LOC113750243_rna35282																																																							
Ceug_LOC113750245_rna3844																																																							
Ceug_LOC113757212_rna42528																																																							
Ceug_LOC113750247_rna33723																																																							
Ceug_LOC113757210_rna42527																																																							
Ceug_LOC113758094_rna43336																																																							
Ceug_LOC113758095_rna43337																																																							
Ceug_LOC113758097_rna43340																																																							
Ceug_LOC113758090_rna43332																																																							
Ceug_LOC113758091_rna43333																																																							
Ceug_LOC113758092_rna6394																																																							
Ceug_LOC113758093_rna43335																																																							
Ceug_LOC113758098_rna43339																																																							
Ceug_LOC113758099_rna43341																																																							
Ceug_LOC113751118_rna39446																																																							
Ceug_LOC113751119_rna37834																																																							
Ceug_LOC113751112_rna38013																																																							
Ceug_LOC113751113_rna38876																																																							
Ceug_LOC113751111_rna2800																																																							
Ceug_LOC113751117_rna38767																																																							
Ceug_LOC113751115_rna40183																																																							
Ceug_LOC113771594_rna18383																																																							
Ceug_LOC113771595_rna1472																																																							
Ceug_LOC113771596_rna18384																																																							
Ceug_LOC113771597_rna18385																																																							
Ceug_LOC113759321_rna7889																																																							
Ceug_LOC113759320_rna7866																																																							
Ceug_LOC113771592_rna18376																																																							
Ceug_LOC113771593_rna18381																																																							
Ceug_LOC113759329_rna7063																																																							
Ceug_LOC113771599_rna18388																																																							
Ceug_LOC113759637_rna8825																																																							
Ceug_LOC113754540_rna39042																																																							
Ceug_LOC113754541_rna36903																																																							
Ceug_LOC113755267_rna40760																																																							
Ceug_LOC113749755_rna35123																																																							
Ceug_LOC113749757_rna35563																																																							
Ceug_LOC113749756_rna33989																																																							
Ceug_LOC113749751_rna34139																																																							
Ceug_LOC113749750_rna35258																																																							
Ceug_LOC113749753_rna33292																																																							
Ceug_LOC113749752_rna34676																																																							
Ceug_LOC113749759_rna33667																																																							
Ceug_LOC113749758_rna33732																																																							
Ceug_LOC113754891_rna4676																																																							
Ceug_LOC113754895_rna40414																																																							
Ceug_LOC113752496_rna37611																																																							
Ceug_LOC113752497_rna37613																																																							
Ceug_LOC113752494_rna37609																																																							
Ceug_LOC113752495_rna37610																																																							
Ceug_LOC113752492_rna37606																																																							
Ceug_LOC113752493_rna37607																																																							
Ceug_LOC113752490_rna37604																																																							
Ceug_LOC113752491_rna37605																																																							
Ceug_LOC113752498_rna37615																																																							
Ceug_LOC113752499_rna37616																																																							
Ceug_LOC113767839_rna17027																																																							
Ceug_LOC113767830_rna15383																																																							
Ceug_LOC113767831_rna14247																																																							
Ceug_LOC113767832_rna14252																																																							
Ceug_LOC113767833_rna14268																																																							
Ceug_LOC113767834_rna14270																																																							
Ceug_LOC113767835_rna14274																																																							
Ceug_LOC113767836_rna14239																																																							
Ceug_LOC113767837_rna14282																																																							
Ceug_LOC113772025_rna18982																																																							
Ceug_LOC113772024_rna18422																																																							
Ceug_LOC113772027_rna19593																																																							
Ceug_LOC113772026_rna18766																																																							
Ceug_LOC113772021_rna18938																																																							
Ceug_LOC113757652_rna42922																																																							
Ceug_LOC113772023_rna19370																																																							
Ceug_LOC113772022_rna19099																																																							
Ceug_LOC113772028_rna17269																																																							
Ceug_LOC113771259_rna17784																																																							
Ceug_LOC113749388_rna33644																																																							
Ceug_LOC113771254_rna17778																																																							
Ceug_LOC113761861_rna7838																																																							
Ceug_LOC113761863_rna4709																																																							
Ceug_LOC113761867_rna9486																																																							
Ceug_LOC113761866_rna9208																																																							
Ceug_LOC113761869_rna5150																																																							
Ceug_LOC113761868_rna849																																																							
Ceug_LOC113765520_rna12909																																																							
Ceug_LOC113765521_rna13531																																																							
Ceug_LOC113765522_rna11361																																																							
Ceug_LOC113765524_rna12753																																																							
Ceug_LOC113765525_rna11981																																																							
Ceug_LOC113765526_rna12523																																																							
Ceug_LOC113765527_rna13859																																																							
Ceug_LOC113765529_rna12174																																																							
Ceug_LOC113779288_rna30022																																																							
Ceug_LOC113767018_rna1809																																																							
Ceug_LOC113767019_rna12335																																																							
Ceug_LOC113767016_rna12004																																																							
Ceug_LOC113767017_rna12003																																																							
Ceug_LOC113767014_rna12305																																																							
Ceug_LOC113767015_rna11428																																																							
Ceug_LOC113767010_rna11559																																																							
Ceug_LOC113767011_rna12819																																																							
Ceug_LOC113770582_rna19559																																																							
Ceug_LOC113776249_rna23344																																																							
Ceug_LOC113766769_rna12440																																																							
Ceug_LOC113766768_rna14050																																																							
Ceug_LOC113766767_rna14049																																																							
Ceug_LOC113766766_rna14047																																																							
Ceug_LOC113766765_rna14044																																																							
Ceug_LOC113766764_rna14043																																																							
Ceug_LOC113766762_rna600																																																							
Ceug_LOC113766761_rna14042																																																							
Ceug_LOC113766760_rna14039																																																							
Ceug_LOC113773772_rna23126																																																							
Ceug_LOC113757158_rna42474																																																							
Ceug_LOC113770584_rna20010																																																							
Ceug_LOC113757150_rna42465																																																							
Ceug_LOC113774083_rna2978																																																							
Ceug_LOC113761062_rna8594																																																							
Ceug_LOC113774085_rna23794																																																							
Ceug_LOC113766350_rna13100																																																							
Ceug_LOC113774087_rna23796																																																							
Ceug_LOC113761065_rna5327																																																							
Ceug_LOC113761064_rna6852																																																							
Ceug_LOC113770971_rna1282																																																							
Ceug_LOC113770970_rna19937																																																							
Ceug_LOC113770973_rna18574																																																							
Ceug_LOC113770972_rna19458																																																							
Ceug_LOC113770974_rna18580																																																							
Ceug_LOC113770979_rna17213																																																							
Ceug_LOC113770978_rna18759																																																							
Ceug_LOC113761412_rna5063																																																							
Ceug_LOC113761413_rna9654																																																							
