Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Cara_E_LOC113738183_rna25751																																																							
Cara_E_LOC113738187_rna25757																																																							
Cara_E_LOC113698007_rna3531																																																							
Cara_E_LOC113687563_rna35549																																																							
Cara_E_LOC113687562_rna35542																																																							
Cara_E_LOC113687561_rna35541																																																							
Cara_E_LOC113687566_rna35580																																																							
Cara_E_LOC113687565_rna35576																																																							
Cara_E_LOC113687564_rna35551																																																							
Cara_E_LOC113731006_rna16936																																																							
Cara_E_LOC113731007_rna16942																																																							
Cara_E_LOC113687569_rna35601																																																							
Cara_E_LOC113687568_rna35598																																																							
Cara_E_LOC113731000_rna16919																																																							
Cara_E_LOC113731001_rna16920																																																							
Cara_E_LOC113737096_rna25683																																																							
Cara_E_LOC113737095_rna26166																																																							
Cara_E_LOC113737094_rna26508																																																							
Cara_E_LOC113737093_rna26131																																																							
Cara_E_LOC113737092_rna26134																																																							
Cara_E_LOC113737091_rna26283																																																							
Cara_E_LOC113737099_rna26775																																																							
Cara_E_LOC113737098_rna26308																																																							
Cara_E_LOC113728484_rna16164																																																							
Cara_E_LOC113741047_rna33736																																																							
Cara_E_LOC113741041_rna33708																																																							
Cara_E_LOC113730844_rna16635																																																							
Cara_E_LOC113730847_rna16638																																																							
Cara_E_LOC113730846_rna16636																																																							
Cara_E_LOC113730841_rna16631																																																							
Cara_E_LOC113728482_rna16019																																																							
Cara_E_LOC113730843_rna16634																																																							
Cara_E_LOC113730842_rna16630																																																							
Cara_E_LOC113741042_rna33709																																																							
Cara_E_LOC113730849_rna16640																																																							
Cara_E_LOC113730848_rna16639																																																							
Cara_E_LOC113704536_rna56617																																																							
Cara_E_LOC113704537_rna56621																																																							
Cara_E_LOC113704535_rna56605																																																							
Cara_E_LOC113704532_rna56582																																																							
Cara_E_LOC113704533_rna56603																																																							
Cara_E_LOC113704530_rna56577																																																							
Cara_E_LOC113704539_rna5243																																																							
Cara_E_LOC113741049_rna33740																																																							
Cara_E_LOC113741048_rna33737																																																							
Cara_E_LOC113697538_rna48357																																																							
Cara_E_LOC113704399_rna57741																																																							
Cara_E_LOC113704392_rna58637																																																							
Cara_E_LOC113704393_rna56772																																																							
Cara_E_LOC113704391_rna58055																																																							
Cara_E_LOC113704396_rna56687																																																							
Cara_E_LOC113704397_rna58059																																																							
Cara_E_LOC113704395_rna57757																																																							
Cara_E_LOC113711622_rna69248																																																							
Cara_E_LOC113718438_rna76287																																																							
Cara_E_LOC113718439_rna76291																																																							
Cara_E_LOC113718433_rna76264																																																							
Cara_E_LOC113718431_rna76255																																																							
Cara_E_LOC113718436_rna76273																																																							
Cara_E_LOC113718434_rna76265																																																							
Cara_E_LOC113718435_rna76271																																																							
Cara_E_LOC113706822_rna5630																																																							
Cara_E_LOC113689938_rna7063																																																							
Cara_E_LOC113703373_rna57485																																																							
Cara_E_LOC113703372_rna56401																																																							
Cara_E_LOC113703375_rna57525																																																							
Cara_E_LOC113703377_rna57519																																																							
Cara_E_LOC113703376_rna57522																																																							
Cara_E_LOC113703379_rna57526																																																							
Cara_E_LOC113703378_rna4958																																																							
Cara_E_LOC113743357_rna35959																																																							
Cara_E_LOC113743356_rna35145																																																							
Cara_E_LOC113743352_rna35264																																																							
Cara_E_LOC113743350_rna37053																																																							
Cara_E_LOC113743359_rna35603																																																							
Cara_E_LOC113743358_rna34395																																																							
Cara_E_LOC113742080_rna32855																																																							
Cara_E_LOC113701544_rna55406																																																							
Cara_E_LOC113742082_rna32211																																																							
Cara_E_LOC113742083_rna33138																																																							
Cara_E_LOC113742085_rna33839																																																							
Cara_E_LOC113701545_rna52913																																																							
Cara_E_LOC113742088_rna31369																																																							
Cara_E_LOC113742089_rna33060																																																							
Cara_E_LOC113741267_rna33108																																																							
Cara_E_LOC113701546_rna54632																																																							
Cara_E_LOC113741263_rna33940																																																							
Cara_E_LOC113741262_rna33960																																																							
Cara_E_LOC113702938_rna58619																																																							
Cara_E_LOC113701541_rna55597																																																							
Cara_E_LOC113743689_rna34670																																																							
Cara_E_LOC113743688_rna36134																																																							
Cara_E_LOC113743685_rna35604																																																							
Cara_E_LOC113743687_rna35609																																																							
Cara_E_LOC113701543_rna52737																																																							
Cara_E_LOC113743680_rna35645																																																							
Cara_E_LOC113743683_rna35711																																																							
Cara_E_LOC113741198_rna32099																																																							
Cara_E_LOC113703951_rna57451																																																							
Cara_E_LOC113703950_rna58721																																																							
Cara_E_LOC113703953_rna58096																																																							
Cara_E_LOC113703952_rna58100																																																							
Cara_E_LOC113741190_rna33584																																																							
Cara_E_LOC113703958_rna58868																																																							
Cara_E_LOC113741195_rna31555																																																							
Cara_E_LOC113741194_rna31497																																																							
Cara_E_LOC113694113_rna4963																																																							
Cara_E_LOC113702022_rna53202																																																							
Cara_E_LOC113702023_rna53528																																																							
Cara_E_LOC113702020_rna53516																																																							
Cara_E_LOC113702021_rna53527																																																							
Cara_E_LOC113702026_rna53532																																																							
Cara_E_LOC113702027_rna53545																																																							
Cara_E_LOC113702025_rna53529																																																							
Cara_E_LOC113702028_rna53550																																																							
Cara_E_LOC113712269_rna66933																																																							
Cara_E_LOC113742558_rna31552																																																							
Cara_E_LOC113742559_rna32863																																																							
Cara_E_LOC113742556_rna32202																																																							
Cara_E_LOC113742557_rna32169																																																							
Cara_E_LOC113742554_rna31801																																																							
Cara_E_LOC113742552_rna32261																																																							
Cara_E_LOC113742553_rna31942																																																							
Cara_E_LOC113742550_rna32112																																																							
Cara_E_LOC113742551_rna33386																																																							
Cara_E_LOC113712956_rna68894																																																							
Cara_E_LOC113712955_rna68372																																																							
Cara_E_LOC113712954_rna66409																																																							
Cara_E_LOC113693463_rna4692																																																							
Cara_E_LOC113712952_rna6702																																																							
Cara_E_LOC113712951_rna68105																																																							
Cara_E_LOC113712959_rna67175																																																							
Cara_E_LOC113687816_rna35732																																																							
Cara_E_LOC113709968_rna65526																																																							
Cara_E_LOC113709969_rna65527																																																							
Cara_E_LOC113709966_rna65524																																																							
Cara_E_LOC113709967_rna65525																																																							
Cara_E_LOC113709964_rna65521																																																							
Cara_E_LOC113709965_rna65522																																																							
Cara_E_LOC113709962_rna65518																																																							
Cara_E_LOC113709963_rna65959																																																							
Cara_E_LOC113709961_rna65516																																																							
Cara_E_LOC113732300_rna19382																																																							
Cara_E_LOC113710413_rna65763																																																							
Cara_E_LOC113732302_rna19377																																																							
Cara_E_LOC113732306_rna19388																																																							
Cara_E_LOC113732307_rna19391																																																							
Cara_E_LOC113732308_rna19394																																																							
Cara_E_LOC113711214_rna67656																																																							
Cara_E_LOC113711217_rna67658																																																							
Cara_E_LOC113711216_rna67657																																																							
Cara_E_LOC113711211_rna67641																																																							
Cara_E_LOC113700379_rna55463																																																							
Cara_E_LOC113711212_rna67644																																																							
Cara_E_LOC113700374_rna53411																																																							
Cara_E_LOC113700375_rna54036																																																							
Cara_E_LOC113700376_rna55038																																																							
Cara_E_LOC113700377_rna53388																																																							
Cara_E_LOC113700370_rna54046																																																							
Cara_E_LOC113700371_rna53053																																																							
Cara_E_LOC113700372_rna53816																																																							
Cara_E_LOC113700373_rna54184																																																							
Cara_E_LOC113729049_rna19886																																																							
Cara_E_LOC113729047_rna19875																																																							
Cara_E_LOC113729046_rna19874																																																							
Cara_E_LOC113729045_rna19843																																																							
Cara_E_LOC113729044_rna19842																																																							
Cara_E_LOC113729043_rna19841																																																							
Cara_E_LOC113729042_rna19840																																																							
Cara_E_LOC113729040_rna19839																																																							
Cara_E_LOC113695048_rna48108																																																							
Cara_E_LOC113695047_rna44704																																																							
Cara_E_LOC113695044_rna46205																																																							
Cara_E_LOC113695043_rna46849																																																							
Cara_E_LOC113695042_rna45739																																																							
Cara_E_LOC113695041_rna5374																																																							
Cara_E_LOC113695040_rna46203																																																							
Cara_E_LOC113710629_rna64287																																																							
Cara_E_LOC113710628_rna64286																																																							
Cara_E_LOC113710627_rna64280																																																							
Cara_E_LOC113710626_rna65158																																																							
Cara_E_LOC113710625_rna64269																																																							
Cara_E_LOC113710624_rna64264																																																							
Cara_E_LOC113710623_rna64263																																																							
Cara_E_LOC113710622_rna65513																																																							
Cara_E_LOC113710621_rna64124																																																							
Cara_E_LOC113710620_rna64125																																																							
Cara_E_LOC113712175_rna67468																																																							
Cara_E_LOC113712174_rna68878																																																							
Cara_E_LOC113712176_rna66927																																																							
Cara_E_LOC113712171_rna68479																																																							
Cara_E_LOC113712170_rna67423																																																							
Cara_E_LOC113712172_rna67746																																																							
Cara_E_LOC113712179_rna67511																																																							
Cara_E_LOC113712178_rna67333																																																							
Cara_E_LOC113690170_rna3647																																																							
Cara_E_LOC113714632_rna6955																																																							
Cara_E_LOC113712894_rna67029																																																							
Cara_E_LOC113709574_rna65298																																																							
Cara_E_LOC113709577_rna64907																																																							
Cara_E_LOC113709576_rna6118																																																							
Cara_E_LOC113709571_rna66083																																																							
Cara_E_LOC113709570_rna65404																																																							
Cara_E_LOC113709573_rna66001																																																							
Cara_E_LOC113709579_rna65175																																																							
Cara_E_LOC113690820_rna4117																																																							
Cara_E_LOC113719321_rna77806																																																							
Cara_E_LOC113719323_rna77101																																																							
Cara_E_LOC113719322_rna77808																																																							
Cara_E_LOC113719325_rna76309																																																							
Cara_E_LOC113719324_rna76314																																																							
Cara_E_LOC113719329_rna77477																																																							
Cara_E_LOC113719328_rna77187																																																							
Cara_E_LOC113687303_rna34872																																																							
Cara_E_LOC113687302_rna34871																																																							
Cara_E_LOC113687301_rna34869																																																							
Cara_E_LOC113687307_rna34878																																																							
Cara_E_LOC113687306_rna34877																																																							
Cara_E_LOC113687304_rna34875																																																							
Cara_E_LOC113687308_rna34879																																																							
Cara_E_LOC113692084_rna4378																																																							
Cara_E_LOC113718634_rna7633																																																							
Cara_E_LOC113718635_rna77456																																																							
Cara_E_LOC113718636_rna77482																																																							
Cara_E_LOC113718637_rna77491																																																							
Cara_E_LOC113718630_rna77422																																																							
Cara_E_LOC113718633_rna77440																																																							
Cara_E_LOC113718639_rna77560																																																							
Cara_E_LOC113719587_rna77798																																																							
Cara_E_LOC113719586_rna77228																																																							
Cara_E_LOC113719581_rna77485																																																							
Cara_E_LOC113719580_rna76440																																																							
Cara_E_LOC113719583_rna75800																																																							
Cara_E_LOC113719582_rna77316																																																							
Cara_E_LOC113719589_rna75972																																																							
Cara_E_LOC113692553_rna4486																																																							
Cara_E_LOC113718982_rna77575																																																							
Cara_E_LOC113718983_rna77307																																																							
Cara_E_LOC113718980_rna76327																																																							
Cara_E_LOC113718981_rna76334																																																							
Cara_E_LOC113718987_rna77674																																																							
Cara_E_LOC113718985_rna77543																																																							
Cara_E_LOC113718988_rna75978																																																							
Cara_E_LOC113718989_rna75977																																																							
Cara_E_LOC113698702_rna3685																																																							
Cara_E_LOC113706087_rna5499																																																							
Cara_E_LOC113741535_rna32687																																																							
Cara_E_LOC113738022_rna25314																																																							
Cara_E_LOC113738021_rna25311																																																							
Cara_E_LOC113738027_rna25321																																																							
Cara_E_LOC113738026_rna25319																																																							
Cara_E_LOC113738024_rna25315																																																							
Cara_E_LOC113738029_rna25330																																																							
Cara_E_LOC113738028_rna25322																																																							
Cara_E_LOC113706267_rna5532																																																							
Cara_E_LOC113695996_rna46482																																																							
Cara_E_LOC113741537_rna31726																																																							
Cara_E_LOC113741531_rna31015																																																							
Cara_E_LOC113736792_rna27509																																																							
Cara_E_LOC113736797_rna25744																																																							
Cara_E_LOC113736796_rna26644																																																							
Cara_E_LOC113736795_rna28006																																																							
Cara_E_LOC113736794_rna27525																																																							
Cara_E_LOC113736799_rna25427																																																							
Cara_E_LOC113736798_rna27472																																																							
Cara_E_LOC113730569_rna16093																																																							
Cara_E_LOC113730566_rna16069																																																							
Cara_E_LOC113730564_rna16064																																																							
Cara_E_LOC113730563_rna16061																																																							
Cara_E_LOC113730560_rna16059																																																							
Cara_E_LOC113730561_rna16060																																																							
Cara_E_LOC113736248_rna25644																																																							
Cara_E_LOC113731219_rna17372																																																							
Cara_E_LOC113731218_rna17371																																																							
Cara_E_LOC113731217_rna17370																																																							
Cara_E_LOC113731216_rna17369																																																							
Cara_E_LOC113731215_rna17366																																																							
Cara_E_LOC113736242_rna26146																																																							
Cara_E_LOC113731213_rna17362																																																							
Cara_E_LOC113731212_rna17364																																																							
Cara_E_LOC113737118_rna27895																																																							
Cara_E_LOC113737119_rna26089																																																							
Cara_E_LOC113737113_rna27724																																																							
Cara_E_LOC113737111_rna27635																																																							
Cara_E_LOC113737116_rna25489																																																							
Cara_E_LOC113737117_rna27550																																																							
Cara_E_LOC113737114_rna26827																																																							
Cara_E_LOC113706614_rna5588																																																							
Cara_E_LOC113732543_rna20033																																																							
Cara_E_LOC113705094_rna5337																																																							
Cara_E_LOC113732541_rna20028																																																							
Cara_E_LOC113732547_rna20054																																																							
Cara_E_LOC113732544_rna20034																																																							
Cara_E_LOC113732548_rna20056																																																							
Cara_E_LOC113732549_rna20060																																																							
Cara_E_LOC113703551_rna4991																																																							
Cara_E_LOC113703550_rna58215																																																							
Cara_E_LOC113703553_rna58531																																																							
Cara_E_LOC113703552_rna57050																																																							
Cara_E_LOC113703555_rna58534																																																							
Cara_E_LOC113703557_rna57237																																																							
Cara_E_LOC113703556_rna57121																																																							
Cara_E_LOC113703559_rna57236																																																							
Cara_E_LOC113703558_rna57239																																																							
Cara_E_LOC113690995_rna4175																																																							
Cara_E_LOC113732898_rna20973																																																							
Cara_E_LOC113732899_rna20971																																																							
Cara_E_LOC113732890_rna20955																																																							
Cara_E_LOC113732891_rna20949																																																							
Cara_E_LOC113732894_rna20966																																																							
Cara_E_LOC113732895_rna20967																																																							
Cara_E_LOC113732896_rna20968																																																							
Cara_E_LOC113732897_rna20969																																																							
Cara_E_LOC113692421_rna4421																																																							
Cara_E_LOC113741838_rna31710																																																							
Cara_E_LOC113741832_rna31037																																																							
Cara_E_LOC113741834_rna31222																																																							
Cara_E_LOC113741835_rna31384																																																							
Cara_E_LOC113741836_rna33700																																																							
Cara_E_LOC113741837_rna31338																																																							
Cara_E_LOC113701348_rna4429																																																							
Cara_E_LOC113701343_rna53591																																																							
Cara_E_LOC113701340_rna53593																																																							
Cara_E_LOC113701341_rna53595																																																							
Cara_E_LOC113701346_rna52831																																																							
Cara_E_LOC113701347_rna54396																																																							
Cara_E_LOC113701344_rna55419																																																							
Cara_E_LOC113701345_rna54792																																																							
Cara_E_LOC113711116_rna67214																																																							
Cara_E_LOC113711115_rna67211																																																							
Cara_E_LOC113711112_rna67526																																																							
Cara_E_LOC113711111_rna6382																																																							
Cara_E_LOC113711119_rna67802																																																							
Cara_E_LOC113688497_rna35517																																																							
Cara_E_LOC113688494_rna36109																																																							
Cara_E_LOC113700768_rna55172																																																							
Cara_E_LOC113688492_rna3495																																																							
Cara_E_LOC113688490_rna34207																																																							
Cara_E_LOC113688491_rna35614																																																							
Cara_E_LOC113700763_rna55155																																																							
Cara_E_LOC113700762_rna55154																																																							
Cara_E_LOC113700761_rna55151																																																							
Cara_E_LOC113700760_rna4228																																																							
Cara_E_LOC113700766_rna55169																																																							
Cara_E_LOC113688498_rna35793																																																							
Cara_E_LOC113700764_rna55157																																																							
Cara_E_LOC113729474_rna21270																																																							
Cara_E_LOC113729475_rna21294																																																							
Cara_E_LOC113712773_rna67613																																																							
Cara_E_LOC113729473_rna21248																																																							
Cara_E_LOC113729470_rna21205																																																							
Cara_E_LOC113712770_rna66415																																																							
Cara_E_LOC113729479_rna21321																																																							
Cara_E_LOC113716467_rna7274																																																							
Cara_E_LOC113704857_rna57556																																																							
Cara_E_LOC113743521_rna36762																																																							
Cara_E_LOC113693939_rna4875																																																							
Cara_E_LOC113743525_rna37073																																																							
Cara_E_LOC113743528_rna36566																																																							
Cara_E_LOC113703234_rna4938																																																							
Cara_E_LOC113703236_rna56952																																																							
Cara_E_LOC113689597_rna5702																																																							
Cara_E_LOC113703231_rna57916																																																							
Cara_E_LOC113703232_rna58938																																																							
Cara_E_LOC113703233_rna56329																																																							
Cara_E_LOC113703238_rna58641																																																							
Cara_E_LOC113704850_rna5305																																																							
Cara_E_LOC113695476_rna46303																																																							
Cara_E_LOC113695474_rna44718																																																							
Cara_E_LOC113695475_rna46289																																																							
Cara_E_LOC113695473_rna46085																																																							
Cara_E_LOC113695478_rna47344																																																							
Cara_E_LOC113695479_rna46978																																																							
Cara_E_LOC113728707_rna18119																																																							
Cara_E_LOC113728706_rna18108																																																							
Cara_E_LOC113728702_rna18086																																																							
Cara_E_LOC113728701_rna18077																																																							
Cara_E_LOC113728700_rna18075																																																							
Cara_E_LOC113728709_rna18130																																																							
Cara_E_LOC113728708_rna18128																																																							
Cara_E_LOC113741018_rna33670																																																							
Cara_E_LOC113741019_rna33671																																																							
Cara_E_LOC113741016_rna33667																																																							
Cara_E_LOC113741017_rna33668																																																							
Cara_E_LOC113741014_rna33663																																																							
Cara_E_LOC113741015_rna33665																																																							
Cara_E_LOC113741013_rna33661																																																							
Cara_E_LOC113741011_rna33653																																																							
Cara_E_LOC113702185_rna54393																																																							
Cara_E_LOC113709376_rna6078																																																							
Cara_E_LOC113709374_rna65758																																																							
Cara_E_LOC113702181_rna55502																																																							
Cara_E_LOC113702180_rna53235																																																							
Cara_E_LOC113702183_rna54279																																																							
Cara_E_LOC113702182_rna4671																																																							
Cara_E_LOC113702189_rna4681																																																							
Cara_E_LOC113709379_rna65151																																																							
Cara_E_LOC113709378_rna65586																																																							
Cara_E_LOC113694707_rna47734																																																							
Cara_E_LOC113694705_rna46065																																																							
Cara_E_LOC113694702_rna45261																																																							
Cara_E_LOC113694701_rna5216																																																							
Cara_E_LOC113694709_rna45507																																																							
Cara_E_LOC113694708_rna46797																																																							
Cara_E_LOC113743362_rna36285																																																							
Cara_E_LOC113740769_rna32961																																																							
Cara_E_LOC113710048_rna6194																																																							
Cara_E_LOC113740767_rna32955																																																							
Cara_E_LOC113710045_rna65771																																																							
Cara_E_LOC113710044_rna65770																																																							
Cara_E_LOC113710043_rna65769																																																							
Cara_E_LOC113740762_rna32935																																																							
Cara_E_LOC113740761_rna32933																																																							
Cara_E_LOC113710040_rna65759																																																							
Cara_E_LOC113743361_rna34836																																																							
Cara_E_LOC113688030_rna35784																																																							
Cara_E_LOC113743365_rna35915																																																							
Cara_E_LOC113708139_rna5865																																																							
Cara_E_LOC113696415_rna47005																																																							
Cara_E_LOC113696414_rna46994																																																							
Cara_E_LOC113696416_rna46543																																																							
Cara_E_LOC113696411_rna46966																																																							
Cara_E_LOC113696410_rna46963																																																							
Cara_E_LOC113696413_rna46977																																																							
Cara_E_LOC113696412_rna7573																																																							
Cara_E_LOC113741218_rna33225																																																							
Cara_E_LOC113742092_rna32107																																																							
Cara_E_LOC113690710_rna3959																																																							
Cara_E_LOC113715176_rna7050																																																							
Cara_E_LOC113693167_rna4616																																																							
Cara_E_LOC113688227_rna36128																																																							
Cara_E_LOC113742390_rna31022																																																							
Cara_E_LOC113715826_rna7156																																																							
Cara_E_LOC113717084_rna7377																																																							
Cara_E_LOC113711015_rna67819																																																							
Cara_E_LOC113717550_rna76858																																																							
Cara_E_LOC113717552_rna75872																																																							
Cara_E_LOC113717553_rna76856																																																							
Cara_E_LOC113717555_rna77462																																																							
Cara_E_LOC113717557_rna76983																																																							
Cara_E_LOC113717558_rna76441																																																							
Cara_E_LOC113717559_rna76952																																																							
Cara_E_LOC113730102_rna15228																																																							
Cara_E_LOC113703924_rna56353																																																							
Cara_E_LOC113718281_rna75791																																																							
Cara_E_LOC113718280_rna75787																																																							
Cara_E_LOC113718283_rna75793																																																							
Cara_E_LOC113718282_rna75792																																																							
Cara_E_LOC113718285_rna75798																																																							
Cara_E_LOC113718284_rna75795																																																							
Cara_E_LOC113718287_rna75802																																																							
Cara_E_LOC113718286_rna75801																																																							
Cara_E_LOC113718289_rna75807																																																							
Cara_E_LOC113718288_rna75806																																																							
Cara_E_LOC113688229_rna36318																																																							
Cara_E_LOC113694105_rna4946																																																							
Cara_E_LOC113703397_rna57764																																																							
Cara_E_LOC113718865_rna7669																																																							
Cara_E_LOC113718864_rna75885																																																							
Cara_E_LOC113718867_rna77229																																																							
Cara_E_LOC113718866_rna75887																																																							
Cara_E_LOC113718861_rna76889																																																							
Cara_E_LOC113718862_rna76680																																																							
Cara_E_LOC113718869_rna76697																																																							
Cara_E_LOC113718868_rna77389																																																							
Cara_E_LOC113729245_rna20316																																																							
Cara_E_LOC113742290_rna31180																																																							
Cara_E_LOC113688592_rna34968																																																							
Cara_E_LOC113688590_rna3802																																																							
Cara_E_LOC113700644_rna54627																																																							
Cara_E_LOC113688596_rna34269																																																							
Cara_E_LOC113700646_rna54631																																																							
Cara_E_LOC113729242_rna20307																																																							
Cara_E_LOC113704932_rna5315																																																							
Cara_E_LOC113704933_rna57880																																																							
Cara_E_LOC113704930_rna57877																																																							
Cara_E_LOC113704931_rna57878																																																							
Cara_E_LOC113704936_rna57883																																																							
Cara_E_LOC113704937_rna57887																																																							
Cara_E_LOC113704934_rna57881																																																							
Cara_E_LOC113704935_rna57882																																																							
Cara_E_LOC113731536_rna17927																																																							
Cara_E_LOC113731537_rna17928																																																							
Cara_E_LOC113731534_rna17925																																																							
Cara_E_LOC113731535_rna17926																																																							
Cara_E_LOC113731532_rna17924																																																							
Cara_E_LOC113731533_rna17914																																																							
Cara_E_LOC113731530_rna17919																																																							
Cara_E_LOC113732186_rna19155																																																							
Cara_E_LOC113689436_rna5396																																																							
Cara_E_LOC113707777_rna5799																																																							
Cara_E_LOC113705681_rna5423																																																							
Cara_E_LOC113705688_rna5424																																																							
Cara_E_LOC113733268_rna21694																																																							
Cara_E_LOC113733269_rna21696																																																							
Cara_E_LOC113733260_rna21684																																																							
Cara_E_LOC113733261_rna21685																																																							
Cara_E_LOC113733262_rna21686																																																							
Cara_E_LOC113733264_rna21688																																																							
Cara_E_LOC113733267_rna21689																																																							
Cara_E_LOC113708339_rna5904																																																							
Cara_E_LOC113708330_rna5903																																																							
Cara_E_LOC113703454_rna55896																																																							
Cara_E_LOC113703455_rna55897																																																							
Cara_E_LOC113704488_rna56490																																																							
Cara_E_LOC113703457_rna4972																																																							
Cara_E_LOC113703450_rna57267																																																							
Cara_E_LOC113703451_rna58772																																																							
Cara_E_LOC113703452_rna56280																																																							
Cara_E_LOC113703453_rna57969																																																							
Cara_E_LOC113704482_rna56472																																																							
Cara_E_LOC113704480_rna56469																																																							
Cara_E_LOC113704481_rna56471																																																							
Cara_E_LOC113704486_rna56488																																																							
Cara_E_LOC113704487_rna56489																																																							
Cara_E_LOC113704484_rna56482																																																							
Cara_E_LOC113704485_rna5214																																																							
Cara_E_LOC113708487_rna5924																																																							
Cara_E_LOC113711573_rna68895																																																							
Cara_E_LOC113733488_rna17435																																																							
Cara_E_LOC113733489_rna17418																																																							
Cara_E_LOC113733485_rna17163																																																							
Cara_E_LOC113733486_rna16457																																																							
Cara_E_LOC113733487_rna17289																																																							
Cara_E_LOC113733480_rna16913																																																							
Cara_E_LOC113733481_rna16338																																																							
Cara_E_LOC113733482_rna17091																																																							
Cara_E_LOC113710476_rna64711																																																							
Cara_E_LOC113704152_rna59008																																																							
Cara_E_LOC113704153_rna59017																																																							
Cara_E_LOC113710472_rna64447																																																							
Cara_E_LOC113704155_rna5122																																																							
Cara_E_LOC113704157_rna57484																																																							
Cara_E_LOC113704158_rna58910																																																							
Cara_E_LOC113704159_rna58914																																																							
Cara_E_LOC113710478_rna65073																																																							
Cara_E_LOC113703623_rna5002																																																							
